Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2018-2019,557,729,-1,512.5508078,0,Pocillopora,dead,none
2018-2019,563,735,-1,185.971689,0,Pocillopora,dead,none
2018-2019,831,737,-1,31.1848732,0,Pocillopora_dead,dead,none
2018-2019,832,739,-1,63.86722464,0,Pocillopora,dead,none
2018-2019,567,740,-1,257.9928381,0,Pocillopora,dead,none
2018-2019,570,744,-1,48.07927159,0,Pocillopora,dead,none
2018-2019,572,748,-1,224.7061631,0,Pocillopora,dead,none
2018-2019,836,749,-1,57.77510991,0,Pocillopora,dead,none
2018-2019,837,752,-1,42.8847551,0,Pocillopora_dead,dead,none
2018-2019,839,755,-1,36.4993657,0,Pocillopora_dead,dead,none
2018-2019,575,761,-1,85.92503464,0,Pocillopora,dead,none
2018-2019,574,762,-1,31.84696299,0,Pocillopora,dead,none
2018-2019,842,764,-1,22.15112467,0,Pocillopora,dead,none
2018-2019,583,766,-1,698.4336257,0,Pocillopora,dead,none
2018-2019,582,767,-1,46.9372778,0,Pocillopora,dead,none
2018-2019,584,768,-1,578.5509391,0,Pocillopora,dead,none
2018-2019,844,771,-1,14.2415957,0,Pocillopora_dead,dead,none
2018-2019,585,774,-1,64.02274908,0,Acropora,dead,none
2018-2019,582,776,-1,341.0340052,0,Pocillopora,dead,none
2018-2019,846,778,-1,10.59343655,0,Acropora,dead,none
2018-2019,847,779,-1,24.55508825,0,Pocillopora_dead,dead,none
2018-2019,594,785,-1,152.7338931,0,Pocillopora,dead,none
2018-2019,850,786,-1,29.2030474,0,Pocillopora,dead,none
2018-2019,851,787,-1,199.3023558,0,Pocillopora_dead,dead,none
2018-2019,853,794,-1,105.1522997,0,Pocillopora,dead,none
2018-2019,854,796,-1,19.80048375,0,Pocillopora,dead,none
2018-2019,855,801,-1,6.865293402,0,Pocillopora_dead,dead,none
2018-2019,612,0,0,805.5721947,945.0198566,Pocillopora,grow,none
2018-2019,1,4,4,247.0616914,297.6249105,Pocillopora,grow,none
2018-2019,3,5,7,70.43924337,105.9654704,Pocillopora,grow,none
2018-2019,9,12,11,122.9487399,144.8865739,Pocillopora,grow,none
2018-2019,619,13,10,83.30778039,651.6474287,Pocillopora_dead,grow,none
2018-2019,8,14,13,189.0199681,245.7286247,Pocillopora,grow,none
2018-2019,13,18,15,317.3631845,406.8030716,Pocillopora,grow,none
2018-2019,21,25,20,63.42286908,79.7840408,Pocillopora,grow,none
2018-2019,622,26,22,24.93723403,66.11122022,Pocillopora_dead,grow,none
2018-2019,623,27,19,50.37214628,108.7204749,Pocillopora_dead,grow,none
2018-2019,20,29,25,166.9754888,193.3391042,Pocillopora,grow,none
2018-2019,24,31,28,12.13535034,14.11273259,Pocillopora,grow,none
2018-2019,35,36,33,25.6304287,38.93443417,Pocillopora,grow,none
2018-2019,30,37,32,125.0283239,137.2169969,Pocillopora,grow,none
2018-2019,36,38,35,143.6112734,204.3413478,Pocillopora,grow,none
2018-2019,37,41,34,73.99853141,110.0935335,Pocillopora,grow,none
2018-2019,38,42,36,684.0365055,780.6082994,Pocillopora,grow,none
2018-2019,44,49,43,247.43495,322.1222326,Pocillopora,grow,fuse
2018-2019,44,54,43,32.94007766,322.1222326,Pocillopora,grow,fuse
2018-2019,629,55,48,107.4585051,177.7688853,Pocillopora,grow,none
2018-2019,50,57,47,295.9096981,334.7241562,Pocillopora,grow,none
2018-2019,630,59,49,137.825764,225.7948343,Pocillopora,grow,none
2018-2019,51,60,50,143.7890157,171.8367386,Pocillopora,grow,none
2018-2019,59,70,60,176.2802942,223.7952342,Pocillopora,grow,none
2018-2019,58,71,64,92.07491559,104.2547015,Pocillopora,grow,none
2018-2019,63,73,62,222.7332244,260.4856728,Pocillopora,grow,none
2018-2019,634,74,56,38.03683594,84.28091907,Pocillopora_dead,grow,none
2018-2019,64,78,65,18.99175663,31.28707498,Pocillopora,grow,none
2018-2019,62,79,69,138.105708,163.0207243,Pocillopora,grow,none
2018-2019,68,80,70,267.2221031,289.3287922,Pocillopora,grow,none
2018-2019,66,82,71,209.1670492,261.5876746,Pocillopora,grow,none
2018-2019,72,88,73,378.9286473,408.1405819,Pocillopora,grow,none
2018-2019,640,91,77,31.08711498,78.40653856,Pocillopora_dead,grow,none
2018-2019,641,93,75,105.0234366,221.6045613,Pocillopora_dead,grow,none
2018-2019,78,96,79,126.2458582,154.0625162,Pocillopora,grow,none
2018-2019,90,112,83,69.24392691,277.402289,Pocillopora_dead,grow,none
2018-2019,88,113,95,115.6213167,170.5658817,Pocillopora,grow,none
2018-2019,92,118,98,115.1502998,153.0227242,Pocillopora,grow,none
2018-2019,99,119,101,486.7559675,538.7055761,Pocillopora,grow,none
2018-2019,94,122,100,196.1874233,234.4553241,Pocillopora,grow,none
2018-2019,96,124,103,81.68588259,96.87839919,Pocillopora,grow,none
2018-2019,98,129,107,106.969714,141.5139152,Pocillopora,grow,none
2018-2019,102,134,110,67.23543978,87.09813332,Pocillopora,grow,none
2018-2019,107,137,114,68.91066024,108.449418,Pocillopora,grow,none
2018-2019,654,142,118,85.10297685,117.3276421,Pocillopora_dead,grow,none
2018-2019,117,146,122,249.9766638,309.3247924,Pocillopora,grow,none
2018-2019,121,149,97,9.304805426,466.7155318,Pocillopora_dead,grow,none
2018-2019,108,153,115,126.3658342,291.5239087,Pocillopora_dead,grow,fuse
2018-2019,125,155,127,242.6092486,275.1849548,Pocillopora,grow,none
2018-2019,119,158,131,68.32411091,123.6286039,Pocillopora_dead,grow,none
2018-2019,126,160,128,61.92539084,75.05165408,Pocillopora,grow,none
2018-2019,120,162,129,126.6013426,157.2085536,Pocillopora,grow,none
2018-2019,133,164,133,53.93587787,76.58912432,Pocillopora,grow,none
2018-2019,662,166,134,304.7968093,368.1752428,Pocillopora,grow,none
2018-2019,108,169,115,43.78679688,291.5239087,Pocillopora_dead,grow,fuse
2018-2019,138,173,138,100.6420908,167.0999083,Pocillopora,grow,fuse
2018-2019,135,175,142,80.91270392,99.91779122,Pocillopora,grow,none
2018-2019,139,177,145,115.248058,152.6894575,Pocillopora,grow,none
2018-2019,141,178,144,215.1347444,255.0156559,Pocillopora,grow,none
2018-2019,665,179,146,54.8334761,85.67175197,Pocillopora,grow,none
2018-2019,142,180,147,89.28436267,137.3014245,Pocillopora,grow,none
2018-2019,145,182,150,131.0760031,157.4174007,Pocillopora,grow,none
2018-2019,669,187,135,61.03223617,740.8651381,Pocillopora_dead,grow,none
2018-2019,153,190,152,133.2711196,172.6721271,Pocillopora,grow,none
2018-2019,140,192,156,169.992663,198.3381042,Pocillopora,grow,none
2018-2019,159,193,153,198.9957504,270.2259467,Pocillopora,grow,none
2018-2019,135,194,155,34.84636302,56.97082635,Pocillopora,grow,none
2018-2019,157,196,117,64.67595176,845.0309685,Pocillopora_dead,grow,none
2018-2019,158,197,157,135.3418165,155.9110353,Pocillopora,grow,none
2018-2019,671,198,154,62.19644773,93.87011205,Pocillopora,grow,none
2018-2019,151,200,161,249.5411954,278.2687823,Pocillopora,grow,none
2018-2019,138,203,138,2.839432028,167.0999083,Pocillopora,grow,fuse
2018-2019,164,206,164,173.9252097,208.269451,Pocillopora,grow,none
2018-2019,173,214,170,152.4139571,194.4677673,Pocillopora,grow,none
2018-2019,158,215,176,122.8954172,129.867356,Pocillopora,grow,none
2018-2019,190,216,160,76.89572966,750.7165008,Pocillopora_dead,grow,none
2018-2019,140,218,175,15.97902594,35.55288836,Pocillopora,grow,none
2018-2019,676,219,177,57.47294813,63.75169219,Pocillopora,grow,none
2018-2019,677,223,151,40.52078352,707.8939555,Pocillopora_dead,grow,none
2018-2019,164,225,181,134.5997427,156.7419802,Pocillopora,grow,none
2018-2019,177,227,182,127.5922555,142.6070299,Pocillopora,grow,none
2018-2019,176,229,183,117.2476581,146.3529472,Pocillopora,grow,none
2018-2019,163,231,186,177.9866196,250.7720603,Pocillopora,grow,none
2018-2019,194,240,201,133.8487818,147.3705215,Pocillopora,grow,none
2018-2019,196,246,203,132.0358111,145.1931792,Pocillopora,grow,none
2018-2019,164,247,202,67.46650467,100.5887681,Pocillopora,grow,none
2018-2019,199,250,207,320.6203108,416.5211277,Pocillopora,grow,none
2018-2019,203,257,214,96.80285875,113.8572251,Pocillopora,grow,none
2018-2019,198,259,204,128.1921355,227.9410716,Pocillopora,grow,none
2018-2019,204,261,217,24.75504825,60.41458194,Pocillopora,grow,none
2018-2019,686,262,216,171.2635199,210.9266972,Pocillopora,grow,none
2018-2019,687,263,218,123.0998208,203.7947905,Pocillopora,grow,none
2018-2019,688,265,180,6.447599176,516.9854763,Pocillopora_dead,grow,none
2018-2019,208,268,222,40.49856574,56.29984945,Pocillopora,grow,none
2018-2019,690,270,225,63.15625574,211.0244554,Pocillopora,grow,fuse
2018-2019,691,271,224,18.95176463,25.58599314,Pocillopora,grow,none
2018-2019,211,274,226,300.1177452,336.66599,Pocillopora,grow,none
2018-2019,214,275,227,344.1667119,470.9546838,Pocillopora,grow,none
2018-2019,690,280,225,154.3868958,211.0244554,Pocillopora,grow,fuse
2018-2019,216,282,234,481.2770635,611.8020657,Pocillopora,grow,none
2018-2019,218,285,237,45.90192935,71.05245404,Pocillopora,grow,none
2018-2019,697,291,244,34.03319234,67.15101223,Pocillopora,grow,none
2018-2019,226,292,247,122.077803,159.3459038,Pocillopora,grow,none
2018-2019,700,298,253,51.33195429,98.34032898,Pocillopora,grow,none
2018-2019,701,300,255,29.62962874,73.30978029,Pocillopora,grow,none
2018-2019,231,305,261,435.0996337,489.9953196,Pocillopora,grow,none
2018-2019,238,308,264,359.7724792,413.9749704,Pocillopora,grow,none
2018-2019,240,310,263,85.86726841,127.9655142,Pocillopora,grow,none
2018-2019,241,312,268,230.2828254,302.9749515,Pocillopora,grow,none
2018-2019,235,314,265,68.6751518,229.6562841,Pocillopora_dead,grow,none
2018-2019,243,318,274,118.238571,160.4079136,Pocillopora,grow,none
2018-2019,244,320,276,258.4416373,321.7667481,Pocillopora,grow,none
2018-2019,245,321,277,209.189267,246.0307865,Pocillopora,grow,none
2018-2019,247,323,282,168.2641199,195.6053175,Pocillopora,grow,none
2018-2019,250,326,280,157.0663598,190.2419459,Pocillopora,grow,none
2018-2019,251,333,286,141.376165,167.8864177,Pocillopora,grow,none
2018-2019,259,337,293,226.336948,272.9720641,Pocillopora,grow,none
2018-2019,263,340,295,300.4687861,324.9305597,Pocillopora,grow,none
2018-2019,266,343,301,75.07387186,132.4001827,Pocillopora,grow,none
2018-2019,269,346,304,59.64584682,68.64404691,Pocillopora,grow,none
2018-2019,714,350,305,23.77746602,34.24203945,Pocillopora_dead,grow,none
2018-2019,716,354,283,87.47139199,1318.260753,Pocillopora_dead,grow,fuse
2018-2019,716,359,283,78.33544167,1318.260753,Pocillopora_dead,grow,fuse
2018-2019,277,360,314,170.7347368,204.4968723,Pocillopora,grow,none
2018-2019,280,361,315,87.73356177,149.0368548,Pocillopora,grow,none
2018-2019,262,362,318,37.54360126,130.1428564,Pocillopora,grow,fuse
2018-2019,282,363,317,348.1970168,420.8935864,Pocillopora,grow,none
2018-2019,283,364,316,262.2231031,317.9763952,Pocillopora,grow,none
2018-2019,262,369,318,48.57694982,130.1428564,Pocillopora,grow,fuse
2018-2019,287,370,321,77.90441678,105.8899299,Pocillopora,grow,none
2018-2019,292,374,326,257.2018852,373.3564286,Pocillopora,grow,none
2018-2019,289,376,329,46.7373178,75.18940431,Pocillopora,grow,none
2018-2019,300,377,307,77.33564166,853.024925,Pocillopora_dead,grow,none
2018-2019,293,379,330,327.5478139,395.9785702,Pocillopora,grow,none
2018-2019,297,380,327,168.5707252,240.6407535,Pocillopora,grow,none
2018-2019,299,382,332,135.3906956,158.1728051,Pocillopora,grow,none
2018-2019,298,385,333,100.0777592,115.7768412,Pocillopora,grow,none
2018-2019,721,386,336,13.02850502,25.97258248,Pocillopora_dead,grow,none
2018-2019,722,388,334,11.92205967,55.77995345,Pocillopora_dead,grow,none
2018-2019,303,390,338,102.9127477,124.2995808,Pocillopora,grow,none
2018-2019,302,393,343,166.7844159,209.1626056,Pocillopora,grow,none
2018-2019,309,394,340,208.8071212,254.8512443,Pocillopora,grow,none
2018-2019,308,395,344,145.4997846,195.8630437,Pocillopora,grow,none
2018-2019,299,397,349,227.2034414,301.6907639,Pocillopora,grow,none
2018-2019,310,400,350,90.15974312,132.026924,Pocillopora,grow,none
2018-2019,724,401,337,12.0198179,83.73880528,Pocillopora_dead,grow,none
2018-2019,312,403,353,125.9125915,174.6895013,Pocillopora,grow,none
2018-2019,323,410,357,174.3606782,231.2293028,Acropora,grow,none
2018-2019,325,412,361,170.7613982,218.7295809,Pocillopora,grow,none
2018-2019,726,413,355,52.20289119,837.4547062,Pocillopora_dead,grow,none
2018-2019,329,416,372,44.25781378,133.106708,Pocillopora_dead,grow,none
2018-2019,327,418,366,137.1014645,183.8521129,Pocillopora,grow,none
2018-2019,330,420,375,165.9445839,180.341704,Pocillopora,grow,none
2018-2019,331,424,373,185.6384223,245.2664949,Pocillopora,grow,none
2018-2019,335,425,374,287.2447647,362.2297654,Pocillopora,grow,none
2018-2019,343,433,382,415.7657233,491.9327098,Pocillopora,grow,none
2018-2019,731,437,369,50.85205029,471.6834269,Pocillopora_dead,grow,none
2018-2019,351,439,385,362.7407743,388.4645177,Pocillopora,grow,none
2018-2019,732,440,383,56.06878456,174.2451457,Pocillopora_dead,grow,none
2018-2019,350,442,388,239.4454371,283.6499282,Pocillopora,grow,none
2018-2019,733,445,392,176.4846978,188.9133228,Pocillopora,grow,none
2018-2019,355,447,390,351.2675137,427.6611216,Pocillopora,grow,none
2018-2019,350,452,401,50.15885561,67.47983534,Pocillopora,grow,none
2018-2019,359,453,403,132.0535853,153.7781286,Pocillopora,grow,none
2018-2019,364,456,406,139.4609925,186.7048756,Pocillopora,grow,none
2018-2019,365,460,412,155.3067118,191.7571984,Pocillopora,grow,none
2018-2019,328,462,402,11.06000989,121.0602288,Pocillopora_dead,grow,none
2018-2019,366,464,414,292.2126598,338.9322034,Pocillopora,grow,none
2018-2019,741,466,415,71.8478505,86.52047109,Pocillopora,grow,none
2018-2019,360,473,420,278.2998872,342.8247581,Pocillopora,grow,none
2018-2019,377,476,423,144.4333312,170.2503893,Pocillopora,grow,none
2018-2019,376,477,427,75.8203892,94.6255165,Pocillopora,grow,none
2018-2019,372,479,426,332.0402487,376.7379744,Pocillopora,grow,none
2018-2019,379,481,425,296.2562954,356.3864898,Pocillopora,grow,none
2018-2019,378,489,433,81.58812437,114.9992189,Pocillopora,grow,none
2018-2019,385,491,432,332.386846,389.1932608,Pocillopora,grow,none
2018-2019,391,494,439,275.642641,298.2781132,Pocillopora,grow,none
2018-2019,387,496,438,38.24568305,58.49496592,Pocillopora,grow,none
2018-2019,753,501,437,61.10777661,88.64004711,Pocillopora,grow,none
2018-2019,394,502,442,79.06862835,130.7427364,Pocillopora,grow,none
2018-2019,398,508,450,227.0879089,267.0221431,Pocillopora,grow,none
2018-2019,441,509,428,19.31613619,338.6389287,Pocillopora_dead,grow,none
2018-2019,392,510,451,96.66955208,118.8873301,Pocillopora,grow,none
2018-2019,755,512,449,35.84616303,106.8053024,Pocillopora,grow,none
2018-2019,398,521,454,63.78279708,87.32475465,Pocillopora,grow,none
2018-2019,411,526,462,285.6050926,327.3167491,Pocillopora,grow,none
2018-2019,758,527,452,19.44499931,598.6047055,Pocillopora_dead,grow,none
2018-2019,420,535,466,115.807946,138.2301276,Pocillopora,grow,none
2018-2019,424,541,473,91.23952713,130.6894138,Pocillopora,grow,none
2018-2019,413,543,476,186.7048756,217.0143684,Pocillopora,grow,none
2018-2019,431,546,479,731.1381949,856.7797295,Pocillopora,grow,none
2018-2019,763,547,477,48.42586893,51.97626985,Pocillopora_dead,grow,none
2018-2019,427,552,481,78.31322389,84.16983018,Pocillopora,grow,none
2018-2019,437,554,484,321.1135454,393.7168004,Acropora,grow,none
2018-2019,436,556,486,303.0282741,350.9298035,Pocillopora,grow,none
2018-2019,765,557,489,31.21153453,49.92334717,Pocillopora_dead,grow,none
2018-2019,768,562,491,16.52558328,38.43231238,Pocillopora,grow,none
2018-2019,769,563,492,52.13623785,62.8407633,Pocillopora_dead,grow,none
2018-2019,770,565,494,22.36441533,51.2608574,Pocillopora,grow,none
2018-2019,444,566,496,207.1852234,285.5962055,Pocillopora,grow,none
2018-2019,447,567,497,264.6670586,366.833289,Pocillopora,grow,none
2018-2019,449,569,498,543.7934472,597.320518,Pocillopora,grow,none
2018-2019,771,571,499,71.69676961,176.6802142,Pocillopora_dead,grow,none
2018-2019,451,572,502,160.6834141,200.839826,Pocillopora,grow,none
2018-2019,772,575,503,43.63127244,59.21037837,Pocillopora,grow,none
2018-2019,447,579,507,34.1176199,36.53491414,Pocillopora,grow,none
2018-2019,464,586,516,430.3894647,466.9288224,Pocillopora,grow,none
2018-2019,466,589,518,370.6769646,450.5543201,Pocillopora,grow,none
2018-2019,465,590,504,78.61094212,413.8638815,Pocillopora_dead,grow,none
2018-2019,461,592,519,234.7397117,268.9550898,Pocillopora,grow,none
2018-2019,473,599,523,238.8500006,327.0812406,Pocillopora,grow,none
2018-2019,471,600,525,127.8544253,229.5585259,Pocillopora,grow,none
2018-2019,482,607,530,253.2293465,315.9234725,Pocillopora,grow,none
2018-2019,782,610,531,34.07318434,37.3303106,Pocillopora_dead,grow,none
2018-2019,484,611,536,142.0471419,186.4826979,Pocillopora,grow,none
2018-2019,483,612,537,214.5437515,266.0001253,Pocillopora,grow,none
2018-2019,783,613,527,19.29391842,371.3301673,Pocillopora_dead,grow,none
2018-2019,478,614,539,166.4378186,205.0389861,Pocillopora,grow,none
2018-2019,486,617,541,69.73271803,93.27023204,Pocillopora,grow,none
2018-2019,463,619,545,61.86318106,67.51094023,Pocillopora,grow,none
2018-2019,487,622,548,302.779435,390.9840137,Pocillopora,grow,none
2018-2019,491,623,547,245.0931962,297.7359994,Acropora,grow,none
2018-2019,493,625,552,299.2379212,333.4310816,Pocillopora,grow,none
2018-2019,473,626,553,98.77579743,141.7005445,Pocillopora,grow,none
2018-2019,495,630,551,269.0350738,362.6385725,Pocillopora,grow,none
2018-2019,494,631,555,228.2876689,309.729156,Pocillopora,grow,none
2018-2019,789,633,556,48.74580493,66.37783355,Pocillopora_dead,grow,none
2018-2019,499,636,561,234.646397,350.3388106,Pocillopora,grow,none
2018-2019,500,637,565,93.59016805,106.5075842,Pocillopora,grow,none
2018-2019,493,640,564,299.6422848,391.2461835,Pocillopora,grow,none
2018-2019,503,642,568,90.81738935,120.1404128,Pocillopora,grow,none
2018-2019,507,645,567,118.878443,208.829339,Pocillopora,grow,none
2018-2019,510,648,572,141.7316494,176.7913031,Pocillopora,grow,none
2018-2019,506,652,578,312.5330396,474.2518021,Pocillopora,grow,fuse
2018-2019,795,654,579,59.47254815,109.0359673,Pocillopora_dead,grow,none
2018-2019,513,658,581,56.48203523,70.72363093,Pocillopora,grow,none
2018-2019,516,659,585,86.40049509,132.7912156,Pocillopora,grow,none
2018-2019,518,660,584,323.4641863,424.3817776,Pocillopora,grow,none
2018-2019,506,662,578,107.7340055,474.2518021,Pocillopora,grow,fuse
2018-2019,519,664,594,334.2931313,386.3849336,Pocillopora,grow,none
2018-2019,802,670,593,37.81465816,65.99124422,Pocillopora_dead,grow,none
2018-2019,536,672,588,567.3487355,739.9986447,Pocillopora,grow,none
2018-2019,807,677,590,100.1977352,146.6106735,Pocillopora,grow,none
2018-2019,528,679,600,48.05705381,70.60809848,Pocillopora,grow,none
2018-2019,808,680,597,29.02086162,280.8860366,Pocillopora_dead,grow,none
2018-2019,809,681,601,33.62438523,67.88864246,Pocillopora,grow,fuse
2018-2019,527,685,604,134.2042662,173.3253297,Pocillopora,grow,none
2018-2019,812,687,591,69.09284602,140.6651961,Pocillopora_dead,grow,none
2018-2019,809,689,601,15.36137171,67.88864246,Pocillopora,grow,fuse
2018-2019,813,692,608,26.63022871,75.37159009,Pocillopora_dead,grow,none
2018-2019,815,697,618,60.53011438,185.6028739,Pocillopora_dead,grow,none
2018-2019,539,698,619,217.5342644,272.0789094,Pocillopora,grow,none
2018-2019,537,699,616,135.7950591,152.0406984,Pocillopora,grow,none
2018-2019,547,702,621,39.18771684,175.0538729,Pocillopora,grow,fuse
2018-2019,817,705,623,12.52193968,22.74656112,Pocillopora,grow,none
2018-2019,542,708,632,220.8536004,265.8579315,Pocillopora,grow,none
2018-2019,538,716,630,173.0498293,193.4857415,Pocillopora,grow,none
2018-2019,547,717,621,72.71434384,175.0538729,Pocillopora,grow,fuse
2018-2019,551,718,634,68.92843447,98.5891681,Pocillopora,grow,none
2018-2019,552,720,636,41.11177641,57.81065836,Pocillopora,grow,none
2018-2019,555,725,640,177.9288533,231.167093,Pocillopora,grow,none
2018-2019,828,726,645,171.7123191,201.2264153,Pocillopora,grow,none
2018-2019,558,727,641,373.942978,446.7906285,Pocillopora,grow,none
2018-2019,829,731,637,39.3210235,196.8317389,Pocillopora_dead,grow,none
2018-2019,547,732,621,16.88995484,175.0538729,Pocillopora,grow,fuse
2018-2019,830,733,648,24.44844291,49.59896761,Pocillopora,grow,none
2018-2019,562,734,646,272.2699823,319.5316396,Pocillopora,grow,none
2018-2019,565,736,649,59.67250815,87.6802391,Pocillopora,grow,none
2018-2019,564,738,650,129.6451782,169.5394204,Pocillopora,grow,none
2018-2019,833,741,654,18.27190063,34.44199946,Pocillopora,grow,none
2018-2019,569,742,659,143.2780068,152.5605944,Pocillopora,grow,none
2018-2019,834,743,656,52.6116983,64.56930642,Pocillopora,grow,none
2018-2019,835,746,657,27.51893983,59.95245216,Pocillopora,grow,none
2018-2019,566,750,663,46.43959958,65.35581576,Pocillopora,grow,none
2018-2019,576,751,665,25.66597715,32.59792388,Pocillopora,grow,none
2018-2019,578,753,666,94.2655885,103.6681521,Pocillopora,grow,none
2018-2019,838,754,651,40.59188041,127.1079079,Pocillopora_dead,grow,none
2018-2019,563,756,668,227.1323445,302.5839186,Pocillopora,grow,none
2018-2019,840,757,670,33.84656301,35.9483648,Pocillopora,grow,none
2018-2019,580,759,671,130.1250822,160.6078736,Pocillopora,grow,none
2018-2019,578,760,673,281.3303921,316.4255943,Pocillopora,grow,none
2018-2019,841,763,675,94.13672539,153.6492655,Pocillopora,grow,none
2018-2019,581,765,676,273.5941618,297.9270723,Acropora,grow,none
2018-2019,843,770,682,117.3720776,173.583056,Pocillopora,grow,none
2018-2019,588,772,683,61.46326106,493.030268,Pocillopora_dead,grow,none
2018-2019,845,773,684,148.0326113,253.3404354,Pocillopora,grow,none
2018-2019,587,775,685,228.9986378,295.0476483,Pocillopora,grow,none
2018-2019,586,777,687,47.57270625,61.21442195,Pocillopora,grow,none
2018-2019,848,780,690,64.5915242,68.1241509,Pocillopora,grow,none
2018-2019,591,782,692,144.3222423,182.1991103,Pocillopora,grow,none
2018-2019,849,783,693,70.35037226,125.0549853,Acropora,grow,none
2018-2019,595,788,698,604.6568283,681.5125659,Pocillopora,grow,none
2018-2019,596,789,702,101.4286001,125.7837284,Pocillopora,grow,none
2018-2019,852,790,701,74.44288697,111.0044624,Pocillopora,grow,fuse
2018-2019,599,792,703,77.81110211,93.0347236,Pocillopora,grow,none
2018-2019,603,795,709,139.7453801,160.3812523,Pocillopora,grow,none
2018-2019,601,797,707,113.7639105,200.0666473,Pocillopora,grow,none
2018-2019,852,798,701,13.39287658,111.0044624,Pocillopora,grow,fuse
2018-2019,605,799,710,44.30669289,67.77311001,Pocillopora,grow,none
2018-2019,858,805,718,45.35092845,48.82578893,Pocillopora,grow,none
2018-2019,2,3,2,300.2554954,312.8974111,Pocillopora,same,none
2018-2019,46,44,31,187.931297,196.2363024,Pocillopora_dead,same,none
2018-2019,42,47,42,543.9089797,542.056017,Pocillopora,same,none
2018-2019,48,52,45,321.9489339,336.625998,Pocillopora,same,none
2018-2019,89,125,102,376.7646358,394.8676813,Pocillopora,same,none
2018-2019,104,172,140,224.7283809,229.9140103,Pocillopora,same,none
2018-2019,162,205,166,217.3742964,224.5506387,Pocillopora,same,none
2018-2019,171,220,179,119.4472181,116.8477381,Pocillopora,same,none
2018-2019,174,228,184,155.0534291,161.2166407,Pocillopora,same,none
2018-2019,229,295,248,417.858638,408.149469,Pocillopora,same,none
2018-2019,718,367,319,16.47670416,16.05456638,Pocillopora,same,none
2018-2019,288,371,325,299.2290341,298.1714679,Pocillopora,same,none
2018-2019,294,381,335,32.77566611,33.78879678,Pocillopora,same,none
2018-2019,305,396,346,315.1147454,306.9608208,Pocillopora,same,none
2018-2019,311,398,348,55.624429,57.68179524,Pocillopora,same,none
2018-2019,320,407,356,362.594137,379.0841718,Pocillopora,same,none
2018-2019,324,417,364,194.2500331,202.3728527,Pocillopora,same,none
2018-2019,371,471,419,75.60265498,76.4513741,Pocillopora,same,none
2018-2019,378,485,429,121.5001408,118.7318056,Pocillopora,same,none
2018-2019,410,518,457,206.5231336,198.4225318,Pocillopora,same,none
2018-2019,414,529,464,99.74893611,99.1490561,Pocillopora,same,none
2018-2019,453,568,512,498.4025268,501.1930797,Pocillopora,same,split
2018-2019,447,583,514,53.2426832,50.86982451,Pocillopora,same,none
2018-2019,479,605,532,103.5481761,100.3843646,Pocillopora,same,none
2018-2019,476,608,535,283.0589353,280.7127379,Pocillopora,same,none
2018-2019,482,616,542,44.32002355,43.7245871,Pocillopora,same,none
2018-2019,508,644,571,428.2343403,418.7562362,Pocillopora,same,none
2018-2019,509,650,575,106.5520197,108.329442,Pocillopora,same,none
2018-2019,515,667,595,268.452968,262.2097724,Pocillopora,same,none
2018-2019,524,675,596,94.98988806,95.36759029,Pocillopora,same,none
2018-2019,526,678,598,318.9228725,330.2139473,Pocillopora,same,none
2018-2019,819,707,626,64.18271709,64.80481487,Pocillopora,same,none
2018-2019,571,745,662,653.3537541,634.3442232,Pocillopora,same,none
2018-2019,574,747,660,308.969308,320.238165,Pocillopora,same,none
2018-2019,592,784,697,158.163918,165.0025501,Pocillopora,same,none
2018-2019,598,791,704,81.33039815,79.47743546,Pocillopora,same,none
2018-2019,601,793,706,75.56266298,72.27443183,Pocillopora,same,none
2018-2019,606,800,713,154.0136371,161.3810523,Pocillopora,same,none
2018-2019,14,16,9,240.5607695,217.1165702,Pocillopora,shrink,none
2018-2019,12,20,16,186.931497,46.48403513,Pocillopora,shrink,split
2018-2019,12,20,24,186.931497,89.21770934,Pocillopora,shrink,split
2018-2019,29,33,30,591.4061455,189.0644037,Pocillopora,shrink,split
2018-2019,29,33,54,591.4061455,60.10353305,Pocillopora,shrink,split
2018-2019,39,40,39,30.26061364,22.97318245,Pocillopora,shrink,none
2018-2019,625,43,37,104.6324037,72.71878739,Pocillopora,shrink,none
2018-2019,626,45,40,30.21617808,27.31009272,Pocillopora,shrink,none
2018-2019,43,48,44,65.64020332,58.69492592,Pocillopora,shrink,none
2018-2019,29,58,51,81.40593859,74.97611364,Pocillopora,shrink,none
2018-2019,54,63,57,117.6475781,21.86229355,Pocillopora,shrink,split
2018-2019,54,63,68,117.6475781,34.3575719,Pocillopora,shrink,split
2018-2019,55,64,58,323.3664281,182.4568365,Pocillopora,shrink,none
2018-2019,44,67,61,53.82034543,42.88919865,Pocillopora,shrink,none
2018-2019,71,87,74,953.2626522,344.4510994,Pocillopora,shrink,none
2018-2019,77,97,89,137.3725214,66.23563977,Pocillopora,shrink,none
2018-2019,82,101,85,114.3771211,70.55477582,Pocillopora,shrink,none
2018-2019,63,111,96,24.48843491,20.27150065,Pocillopora,shrink,none
2018-2019,650,128,108,179.1108391,73.70081318,Acropora,shrink,none
2018-2019,651,133,116,26.15032471,19.55164464,Pocillopora,shrink,none
2018-2019,653,139,120,118.2741194,38.88555506,Pocillopora_dead,shrink,none
