Plot,ID 2018,ID 2019,Area 2018,Area 2019,Class,Split\Fuse
17,360,338,79.21466604,12.25545228,Partially dead,split
17,365,320,22.066911,980.3962624,Partially dead,fuse
17,365,343,22.066911,10.72074852,Partially dead,split
17,379,357,128.036875,4.3468488,Partially dead,split
17,379,361,128.036875,100.6605986,Partially dead,split
17,382,320,197.5997624,980.3962624,Partially dead,fuse
17,382,356,197.5997624,6.15212172,Partially dead,split
17,382,364,197.5997624,173.501365,Partially dead,split
17,383,347,409.3356546,641.6525452,Partially dead,fuse
17,383,363,409.3356546,275.7853786,Partially dead,split
17,383,389,409.3356546,3.02948748,Partially dead,split
17,384,350,96.22060308,980.1833555,Partially dead,fuse
17,384,367,96.22060308,32.18885892,Partially dead,split
17,388,368,87.047865,48.11695488,Partially dead,split
17,388,371,87.047865,27.73112112,Partially dead,split
17,390,366,264.208567,333.8379878,Partially dead,fuse
17,390,376,264.208567,40.61642292,Partially dead,split
17,390,380,264.208567,17.47167084,Partially dead,split
17,392,372,41.81845968,23.8633128,Partially dead,split
17,392,375,41.81845968,2.00043756,Partially dead,split
17,395,379,164.2044312,495.1326917,Partially dead,fuse
17,395,384,164.2044312,13.97644956,Partially dead,split
17,396,373,676.4007222,645.595758,Partially dead,split
17,396,388,676.4007222,71.95808988,Partially dead,split
17,404,382,172.6364308,183.1664502,Partially dead,fuse
17,404,397,172.6364308,16.46036316,Partially dead,split
17,408,385,78.14569608,83.65022604,Partially dead,split
17,408,401,78.14569608,36.50022324,Partially dead,split
17,411,393,300.1720874,301.0414572,Partially dead,split
17,411,387,300.1720874,19.64509524,Partially dead,split
17,412,353,147.7529392,911.0462818,Partially dead,fuse
17,412,394,147.7529392,106.8836893,Partially dead,split
17,429,410,261.3875508,135.8878162,Partially dead,split
17,429,420,261.3875508,26.40045312,Partially dead,split
17,429,425,261.3875508,86.64422904,Partially dead,split
17,432,413,846.2560568,1059.455684,Partially dead,fuse
17,432,439,846.2560568,34.30462104,Partially dead,split
17,433,391,78.03037152,421.7596582,Partially dead,fuse
17,433,419,78.03037152,44.81246268,Partially dead,split
17,460,438,221.8001778,237.4310912,Partially dead,split
17,460,447,221.8001778,12.05141652,Partially dead,split
17,460,466,221.8001778,20.31930036,Partially dead,split
17,462,427,784.7925019,666.5182945,Partially dead,fuse
17,462,446,784.7925019,192.5299174,Partially dead,split
17,462,463,784.7925019,506.651841,Partially dead,fuse
17,463,443,330.2806687,86.382531,Partially dead,split
17,463,449,330.2806687,40.46117832,Partially dead,fuse
17,463,461,330.2806687,149.4473231,Partially dead,split
17,463,467,330.2806687,4.07627964,Partially dead,split
17,463,470,330.2806687,18.02611584,Partially dead,split
17,504,475,89.09709372,86.23615752,Partially dead,fuse
17,504,486,89.09709372,78.58038096,Partially dead,split
17,513,464,73.6746516,402.0302873,Partially dead,fuse
17,513,490,73.6746516,52.60130604,Partially dead,split
17,520,483,127.2473453,548.3727184,Partially dead,fuse
17,520,495,127.2473453,2.22665112,Partially dead,split
17,520,499,127.2473453,120.8867522,Partially dead,fuse
17,523,463,104.6659093,506.651841,Partially dead,fuse
17,523,498,104.6659093,40.17286692,Partially dead,split
17,526,493,377.6746273,434.3743908,Partially dead,fuse
17,526,521,377.6746273,58.0393026,Partially dead,fuse
17,527,500,148.0545572,236.4064769,Partially dead,fuse
17,527,494,148.0545572,70.69395528,Partially dead,split
17,541,476,180.7313278,203.3393771,Partially dead,fuse
17,541,525,180.7313278,292.0949327,Partially dead,fuse
17,542,500,98.15450724,236.4064769,Partially dead,fuse
17,542,506,98.15450724,28.19685492,Partially dead,split
17,542,508,98.15450724,5.22065412,Partially dead,split
17,553,515,159.3386219,35.59093344,Partially dead,split
17,553,516,159.3386219,97.41820428,Partially dead,fuse
17,553,521,159.3386219,58.0393026,Partially dead,fuse
17,559,533,786.5445481,831.9646825,Partially dead,split
17,559,523,786.5445481,66.30718644,Partially dead,split
17,561,531,173.7852408,384.1150604,Partially dead,fuse
17,561,528,173.7852408,87.92167032,Partially dead,split
17,570,529,847.6266449,823.2532427,Partially dead,fuse
17,570,548,847.6266449,316.8675353,Partially dead,split
17,576,507,240.7843746,772.3064005,Partially dead,fuse
17,576,544,240.7843746,191.7359521,Partially dead,split
17,578,538,337.1158667,36.16755624,Partially dead,split
17,578,542,337.1158667,232.2769705,Partially dead,split
17,578,551,337.1158667,37.01918376,Partially dead,split
17,578,553,337.1158667,49.08390696,Partially dead,split
17,594,546,89.51403636,296.6103328,Partially dead,fuse
17,594,545,89.51403636,80.5275918,Partially dead,split
17,597,512,58.39858296,456.0908926,Partially dead,fuse
17,597,556,58.39858296,31.159809,Partially dead,split
17,598,552,251.0970516,240.4339654,Partially dead,split
17,598,559,251.0970516,4.1472486,Partially dead,split
17,598,571,251.0970516,4.42225332,Partially dead,split
17,601,557,520.5085304,151.0263824,Partially dead,split
17,601,560,520.5085304,463.5426334,Partially dead,split
17,602,563,80.19048924,2.24439336,Partially dead,split
17,602,567,80.19048924,56.8417014,Partially dead,split
17,608,574,28.07265924,542.7262505,Partially dead,fuse
17,608,564,28.07265924,25.4157588,Partially dead,split
17,609,566,229.1499007,254.0644412,Partially dead,split
17,609,577,229.1499007,16.1010828,Partially dead,split
17,609,582,229.1499007,3.33554112,Partially dead,split
17,617,575,463.7732825,498.7432375,Partially dead,split
17,617,585,463.7732825,22.89636072,Partially dead,split
17,621,584,416.2817416,2.51052696,Partially dead,split
17,621,588,416.2817416,289.4335967,Partially dead,split
17,624,579,826.4912015,905.7280453,Partially dead,split
17,624,586,826.4912015,88.3341774,Partially dead,split
17,631,600,209.0789917,34.77035484,Partially dead,split
17,631,603,209.0789917,129.5449654,Partially dead,fuse
17,631,613,209.0789917,20.6918874,Partially dead,split
17,632,595,214.5569083,149.5715188,Partially dead,split
17,632,601,214.5569083,107.8328992,Partially dead,fuse
17,636,604,452.981565,604.828526,Partially dead,fuse
17,636,597,452.981565,51.31055808,Partially dead,split
17,640,606,300.4515277,200.2078717,Partially dead,split
17,640,615,300.4515277,176.6018214,Partially dead,fuse
17,646,608,89.18136936,543.0766597,Partially dead,fuse
17,646,616,89.18136936,46.80402912,Partially dead,split
17,655,591,68.39189964,772.3152716,Partially dead,fuse
17,655,603,68.39189964,129.5449654,Partially dead,fuse
17,663,604,338.5352459,604.828526,Partially dead,fuse
17,663,633,338.5352459,143.3173792,Partially dead,split
17,663,647,338.5352459,39.3434172,Partially dead,split
17,663,649,338.5352459,28.37427732,Partially dead,split
17,665,624,279.3072132,194.0912345,Partially dead,split
17,665,646,279.3072132,71.6121162,Partially dead,split
17,665,663,279.3072132,19.86687324,Partially dead,split
17,669,632,70.69395528,1426.223269,Partially dead,fuse
17,669,628,70.69395528,12.82763952,Partially dead,split
17,669,639,70.69395528,8.88442668,Partially dead,split
17,673,634,242.3900473,219.7376424,Partially dead,split
17,673,644,242.3900473,132.0067012,Partially dead,fuse
17,674,630,851.0065416,984.0467282,Partially dead,split
17,674,685,851.0065416,36.86393916,Partially dead,split
17,674,686,851.0065416,15.16074408,Partially dead,split
17,682,641,393.8910347,405.4412329,Partially dead,split
17,682,653,393.8910347,33.38646012,Partially dead,fuse
17,692,658,124.8166584,52.41944808,Partially dead,split
17,692,662,124.8166584,28.25008164,Partially dead,split
17,719,636,92.148759,1145.789424,Partially dead,fuse
17,719,678,92.148759,79.9287912,Partially dead,split
17,725,683,45.7084458,34.01187408,Partially dead,split
17,725,692,45.7084458,8.80015104,Partially dead,split
17,737,679,79.04611476,990.7577305,Partially dead,fuse
17,737,695,79.04611476,28.75573548,Partially dead,split
17,751,704,194.7033418,148.4493221,Partially dead,split
17,751,711,194.7033418,59.40989064,Partially dead,split
17,751,727,194.7033418,4.06740852,Partially dead,split
17,768,723,148.7110201,113.4128336,Partially dead,split
17,768,737,148.7110201,28.0770948,Partially dead,split
17,768,748,148.7110201,7.69126104,Partially dead,split
17,774,718,52.72993728,24.728247,Partially dead,fuse
17,774,736,52.72993728,16.55794548,Partially dead,split
17,780,690,55.51990452,1047.000631,Partially dead,fuse
17,780,740,55.51990452,48.49397748,Partially dead,split
17,781,738,341.4494088,306.457276,Partially dead,split
17,781,749,341.4494088,34.88124384,Partially dead,split
17,782,691,209.6600501,675.3716723,Partially dead,fuse
17,782,746,209.6600501,80.58081852,Partially dead,split
17,782,750,209.6600501,85.81921488,Partially dead,split
17,792,753,124.457378,67.62454776,Partially dead,split
17,792,757,124.457378,99.96421572,Partially dead,split
17,795,765,79.36991064,11.9538342,Partially dead,fuse
17,795,775,79.36991064,49.97989008,Partially dead,split
17,796,758,61.23734136,75.60855576,Partially dead,split
17,796,765,61.23734136,11.9538342,Partially dead,fuse
17,0,0,30.94246656,406.9936789,Dead,fuse
17,1,2,293.6030231,314.1352303,Dead,none
17,2,1,161.6229353,205.0869877,Dead,none
17,3,0,340.136483,406.9936789,Dead,fuse
17,12,12,236.2778456,146.2182354,Dead,none
17,13,13,351.3318365,398.6237772,Dead,fuse
17,14,16,166.5109224,186.9411118,Dead,none
17,23,13,4.18273308,398.6237772,Dead,fuse
17,41,38,963.6564589,1055.419324,Dead,none
17,50,52,397.869732,493.194352,Dead,none
17,51,50,190.5294798,234.8850798,Dead,none
17,56,55,77.69326896,113.0535533,Dead,none
17,58,58,33.97195404,47.2165362,Dead,none
17,60,59,455.8336301,644.4247702,Dead,fuse
17,65,62,452.1077597,606.8289636,Dead,fuse
17,67,67,553.2119143,616.3388042,Dead,none
17,68,74,144.1069088,130.6937754,Dead,none
17,69,66,328.4221691,465.1128216,Dead,none
17,75,78,284.3460094,605.8487048,Dead,fuse
17,79,79,492.7596671,627.9200514,Dead,none
17,80,83,34.96995504,28.25008164,Dead,none
17,81,84,334.8980867,407.7920797,Dead,fuse
17,86,93,415.1861582,516.3169262,Dead,fuse
17,87,89,784.0517634,876.0807623,Dead,none
17,92,96,564.9217927,502.588868,Dead,split
17,92,103,564.9217927,454.463042,Dead,fuse
17,93,97,349.783826,297.1248577,Dead,split
17,93,123,349.783826,205.3442502,Dead,fuse
17,106,78,180.4696297,605.8487048,Dead,fuse
17,117,115,106.9324805,89.15919156,Dead,none
17,119,114,36.55344996,167.9790928,Dead,fuse
17,121,118,49.35004056,145.1226521,Dead,fuse
17,126,114,107.0655473,167.9790928,Dead,fuse
17,135,123,82.24858908,205.3442502,Dead,fuse
17,137,130,137.3471154,166.4621312,Dead,none
17,141,129,67.52252988,238.0476341,Dead,fuse
17,151,147,53.01381312,487.539013,Dead,fuse
17,156,147,409.5796104,487.539013,Dead,fuse
17,160,148,645.0235708,677.0616206,Dead,none
17,168,155,416.2329504,373.030596,Dead,none
17,169,157,352.0814461,513.7132525,Dead,fuse
17,193,185,516.1350683,666.48281,Dead,none
17,209,199,126.1473264,142.1463913,Dead,none
17,227,182,26.18754624,529.7699797,Dead,fuse
17,229,221,633.025381,708.8867636,Dead,fuse
17,236,227,60.59862072,138.2031785,Dead,fuse
17,251,238,757.4517101,2038.667652,Dead,fuse
17,252,237,353.030656,304.9536211,Dead,fuse
17,254,239,678.5430977,842.8140623,Dead,fuse
17,257,238,6.60454884,2038.667652,Dead,fuse
17,258,246,1238.599081,1516.819582,Dead,fuse
17,267,240,2.60810928,915.4729706,Dead,fuse
17,268,238,925.2666871,2038.667652,Dead,fuse
17,272,240,636.6314912,915.4729706,Dead,fuse
17,274,255,454.4852198,566.7758568,Dead,fuse
17,284,237,121.4323261,304.9536211,Dead,fuse
17,284,275,121.4323261,172.1219058,Dead,fuse
17,285,271,807.161031,1220.413285,Dead,fuse
17,287,274,563.7862894,686.9839684,Dead,none
17,291,280,5.48235216,137.6930891,Dead,fuse
17,293,278,91.18180692,213.97585,Dead,fuse
17,295,275,2.04479316,172.1219058,Dead,fuse
17,299,271,41.64103728,1220.413285,Dead,fuse
17,300,280,3.08714976,137.6930891,Dead,fuse
17,306,290,561.4576204,873.2597461,Dead,fuse
17,311,290,138.9394814,873.2597461,Dead,fuse
17,311,293,138.9394814,2.31979788,Dead,split
17,313,278,45.60642792,213.97585,Dead,fuse
17,315,294,882.67644,854.6703142,Dead,none
17,318,301,494.4274376,490.200349,Dead,none
17,326,305,329.5310591,396.610033,Dead,fuse
17,329,310,12.52158588,83.44175472,Dead,fuse
17,330,308,296.6147683,210.8576513,Dead,split
17,330,317,296.6147683,138.6955256,Dead,fuse
17,333,310,7.53158088,83.44175472,Dead,fuse
17,340,319,12.1312566,17.33416848,Dead,none
17,343,320,774.4709538,980.3962624,Dead,fuse
17,344,320,20.48341608,980.3962624,Dead,fuse
17,347,323,741.5014363,919.7754638,Dead,none
17,355,333,206.6793538,201.8002378,Dead,none
17,356,334,300.3628165,308.009722,Dead,none
17,359,335,20.13300684,629.8096,Dead,fuse
17,367,346,78.31868292,287.5529192,Dead,none
17,368,349,106.1518219,81.08647236,Dead,none
17,369,347,497.0488536,641.6525452,Dead,fuse
17,370,335,449.1359345,629.8096,Dead,fuse
17,371,350,793.5128129,980.1833555,Dead,fuse
17,375,353,761.2662917,911.0462818,Dead,fuse
17,376,359,252.3744929,380.6508881,Dead,fuse
17,377,358,315.5058184,286.8432296,Dead,none
17,391,369,24.03629964,4.5686268,Dead,none
17,397,374,813.0913747,720.2506684,Dead,none
17,409,350,95.64398028,980.1833555,Dead,fuse
17,409,391,95.64398028,421.7596582,Dead,fuse
17,418,391,300.841857,421.7596582,Dead,fuse
17,419,386,13.6615248,40.39464492,Dead,fuse
17,426,405,618.942478,719.3946053,Dead,none
17,428,415,100.0529269,202.1329048,Dead,fuse
17,430,412,244.8606542,276.5837794,Dead,none
17,436,418,108.3917797,170.8311578,Dead,fuse
17,441,426,159.3962842,288.9013295,Dead,fuse
17,442,428,161.3346239,200.8643346,Dead,none
17,443,427,395.0442803,666.5182945,Dead,fuse
17,445,423,302.7358411,374.0064192,Dead,none
17,452,414,235.2975869,360.5178812,Dead,fuse
17,454,431,567.4278841,428.182349,Dead,split
17,454,433,567.4278841,154.6990261,Dead,split
17,456,414,18.63822312,360.5178812,Dead,fuse
17,459,437,243.2682882,413.57605,Dead,fuse
17,466,441,232.7826244,299.8882116,Dead,none
17,469,448,11.98488312,131.2881404,Dead,fuse
17,481,458,667.9110604,786.0344587,Dead,none
17,488,464,371.660008,402.0302873,Dead,fuse
17,489,462,653.2559701,792.4394074,Dead,none
17,491,460,284.4258494,347.8809708,Dead,fuse
17,500,477,274.490195,183.3793571,Dead,fuse
17,507,476,102.4880494,203.3393771,Dead,fuse
17,511,484,59.86231776,31.07996892,Dead,none
17,514,483,370.520069,548.3727184,Dead,fuse
17,515,477,74.97870624,183.3793571,Dead,fuse
17,517,485,260.0657539,349.8858439,Dead,none
17,519,488,608.2306006,719.1816984,Dead,none
17,531,489,61.60549284,191.7182099,Dead,fuse
17,534,503,8.4940974,20.51890056,Dead,none
17,539,507,403.2722441,772.3064005,Dead,fuse
17,548,510,665.3029511,736.7598227,Dead,none
17,549,512,116.7572459,456.0908926,Dead,fuse
17,550,500,118.7931679,236.4064769,Dead,fuse
17,550,529,118.7931679,823.2532427,Dead,fuse
17,557,520,274.6276974,338.5662948,Dead,none
17,560,524,103.7787973,98.3807208,Dead,none
17,565,512,88.75999116,456.0908926,Dead,fuse
17,574,529,43.51727916,823.2532427,Dead,fuse
17,575,539,43.024932,71.08428456,Dead,none
17,583,531,244.0400756,384.1150604,Dead,fuse
17,592,507,1.96051752,772.3064005,Dead,fuse
17,595,546,194.5214838,296.6103328,Dead,fuse
17,599,554,825.6129606,817.3140278,Dead,split
17,599,546,825.6129606,296.6103328,Dead,fuse
17,603,507,14.8147704,772.3064005,Dead,fuse
17,604,565,462.6466502,1084.387967,Dead,fuse
17,604,561,462.6466502,360.7041748,Dead,split
17,606,562,114.397528,91.0620468,Dead,none
17,610,555,45.93909492,221.6582399,Dead,fuse
17,611,573,51.86943864,46.240713,Dead,none
17,614,576,377.5593028,478.8719287,Dead,fuse
17,614,583,377.5593028,3.00287412,Dead,split
17,615,565,771.1132349,1084.387967,Dead,fuse
17,618,574,460.7615372,542.7262505,Dead,fuse
17,620,580,85.95671724,82.38609144,Dead,none
17,623,578,544.3496654,616.7557469,Dead,fuse
17,630,591,598.4989819,772.3152716,Dead,fuse
17,633,596,46.58225112,52.38839916,Dead,none
17,643,608,407.6811907,543.0766597,Dead,fuse
17,651,615,185.4152791,176.6018214,Dead,fuse
17,651,623,185.4152791,77.48036208,Dead,split
17,658,619,4.63959576,42.88742964,Dead,fuse
17,659,620,588.0133181,747.9817895,Dead,fuse
17,664,627,181.5696486,139.9907092,Dead,none
17,668,640,386.2219514,354.8314933,Dead,none
17,670,631,140.3810384,956.9498922,Dead,fuse
17,676,636,909.9196495,1145.789424,Dead,fuse
17,679,632,1181.91706,1426.223269,Dead,fuse
17,680,631,14.65065468,956.9498922,Dead,fuse
17,685,636,61.210728,1145.789424,Dead,fuse
17,687,648,552.8437628,557.5365853,Dead,none
17,688,631,512.528958,956.9498922,Dead,fuse
17,689,655,22.95845856,12.54376368,Dead,none
17,693,654,719.7538856,833.7211643,Dead,none
17,696,656,395.4079962,496.521022,Dead,none
17,701,651,400.8770417,598.9602802,Dead,fuse
17,706,665,413.9308948,466.7007521,Dead,none
17,724,684,107.4470054,147.038814,Dead,none
17,727,689,629.6765332,718.1526485,Dead,none
17,728,679,727.6979736,990.7577305,Dead,fuse
17,729,691,505.5695644,675.3716723,Dead,fuse
17,730,690,864.8898444,1047.000631,Dead,fuse
17,736,697,38.15912268,54.96102396,Dead,fuse
17,740,691,107.0832895,675.3716723,Dead,fuse
17,742,700,764.7526418,828.3541367,Dead,fuse
17,744,702,432.6090379,480.8768018,Dead,none
17,749,700,5.8327614,828.3541367,Dead,fuse
17,755,712,569.9162333,724.6817928,Dead,fuse
17,761,715,418.9652554,434.3078574,Dead,none
17,769,729,352.848798,434.2679374,Dead,fuse
17,776,730,356.4948283,376.9250177,Dead,none
17,778,22,602.8014751,682.0738034,Dead,none
17,790,743,3.77466156,112.0333745,Dead,fuse
17,803,767,3.104892,4.47104448,Dead,none
18,2,2,227.0834654,315.248052,Dead,fuse
18,3,2,13.30400547,315.248052,Dead,fuse
18,7,7,495.8741436,560.9011363,Dead,fuse
18,10,7,22.19111667,560.9011363,Dead,fuse
18,11,6,591.6327668,732.6178989,Dead,none
18,12,9,72.69656962,416.7255313,Dead,fuse
18,21,14,196.2985122,231.5847872,Dead,none
18,25,16,422.1733304,510.2845944,Dead,none
18,27,12,458.5305024,651.6474287,Dead,none
18,28,9,178.1110391,416.7255313,Dead,fuse
18,29,21,18.54740107,108.7204749,Dead,fuse
18,34,25,178.8708871,226.9634894,Dead,none
18,36,28,401.6752085,495.6697401,Dead,none
18,38,29,404.7812538,491.6172174,Dead,none
18,40,21,26.29696204,108.7204749,Dead,fuse
18,45,33,43.72903066,196.2363024,Dead,fuse
18,62,48,95.20317873,340.7718354,Dead,fuse
18,67,56,44.58219333,23.91965979,Dead,none
18,68,48,4.652402713,340.7718354,Dead,fuse
18,71,48,9.526983206,340.7718354,Dead,fuse
18,78,66,340.3985767,441.6138862,Dead,fuse
18,81,69,105.8988171,133.3111116,Dead,none
18,82,48,3.66593337,340.7718354,Dead,fuse
18,91,75,72.78544073,362.4919352,Dead,fuse
18,93,77,953.2626522,344.4510994,Dead,split
18,93,85,953.2626522,664.8670067,Dead,fuse
18,95,79,123.6019426,116.5500198,Dead,none
18,96,81,36.89484215,398.3469853,Dead,fuse
18,98,80,59.75693571,78.40653856,Dead,fuse
18,100,84,231.0915525,298.7357994,Dead,none
18,104,81,218.8095649,398.3469853,Dead,fuse
18,105,89,108.0850464,139.1810485,Dead,none
18,106,86,81.83251993,277.402289,Dead,fuse
18,108,66,11.21109078,441.6138862,Dead,fuse
18,109,90,229.3096867,167.9219661,Dead,split
18,109,96,229.3096867,107.2629886,Dead,split
18,111,93,135.9905756,172.6143608,Dead,none
18,112,94,216.8721746,285.8761495,Dead,fuse
18,113,95,876.8112781,925.5037604,Dead,none
18,114,78,15.53022682,221.6045613,Dead,fuse
18,116,97,452.6205734,685.1829429,Dead,none
18,120,78,2.812770695,221.6045613,Dead,fuse
18,121,101,375.9914571,466.7155318,Dead,fuse
18,122,103,55.424469,51.58523696,Dead,none
18,126,94,5.92770317,285.8761495,Dead,fuse
18,129,108,41.0628973,36.05501014,Dead,none
18,133,109,200.3465913,234.5086468,Dead,none
18,136,112,43.94232133,41.11177641,Dead,none
18,137,114,310.2846004,337.6968949,Dead,none
18,140,116,63.59616775,61.40993839,Dead,none
18,141,118,161.6165607,291.5239087,Dead,fuse
18,147,126,496.8161774,577.6755587,Dead,none
18,148,120,612.7218817,845.0309685,Dead,fuse
18,155,128,826.8346083,1012.210861,Dead,none
18,160,129,54.05585387,65.15585576,Dead,none
18,162,134,61.27218817,123.6286039,Dead,fuse
18,169,138,560.6967327,740.8651381,Dead,fuse
18,174,142,28.33655406,32.15801188,Dead,none
18,187,151,82.71234394,129.3030244,Dead,none
18,190,152,293.3546536,351.3608284,Dead,fuse
18,192,154,520.1448443,707.8939555,Dead,fuse
18,200,163,139.5409765,134.066516,Dead,fuse
18,201,166,94.00341872,72.37663361,Dead,none
18,204,164,594.4410939,750.7165008,Dead,fuse
18,210,169,290.4219069,331.0093438,Dead,split
18,210,199,290.4219069,87.76466666,Dead,split
18,223,191,357.9284036,331.6847642,Dead,none
18,224,182,211.7976341,245.5686567,Dead,none
18,228,189,134.2042662,119.7671541,Dead,none
18,232,192,975.6448418,1031.39369,Dead,none
18,234,193,257.7262248,325.237165,Dead,none
18,239,198,907.249634,965.6512852,Dead,none
18,244,202,261.3877146,285.6273104,Dead,none
18,245,203,792.090447,851.4385756,Dead,none
18,246,210,97.95373965,108.8315638,Dead,fuse
18,254,213,144.6821703,212.588587,Dead,none
18,259,212,793.0635857,955.0178567,Dead,fuse
18,261,216,578.7331249,700.1888301,Dead,none
18,272,227,381.741418,519.9804328,Dead,fuse
18,275,233,10.84671922,32.56237544,Dead,fuse
18,285,240,155.9999064,208.1672492,Dead,fuse
18,290,245,454.7490365,525.997007,Dead,none
18,291,247,666.8843809,733.9642962,Dead,none
18,292,243,22.28443133,62.72078729,Dead,fuse
18,298,250,44.30224933,449.2479147,Dead,fuse
18,299,243,13.11293258,62.72078729,Dead,fuse
18,299,255,13.11293258,163.6028301,Dead,fuse
18,300,255,88.36899022,163.6028301,Dead,fuse
18,304,261,506.0010068,532.3957271,Dead,none
18,306,250,334.3908896,449.2479147,Dead,fuse
18,312,268,137.6080298,229.6562841,Dead,fuse
18,316,274,23.58639312,72.85653762,Dead,none
18,318,276,54.0736281,83.85433773,Dead,none
18,323,281,19.62274153,25.02166158,Dead,none
18,328,282,481.2859506,619.2716826,Dead,none
18,329,288,781.6525349,830.2828074,Dead,none
18,330,287,1110.675609,1318.260753,Dead,fuse
18,332,289,779.1996922,972.2810702,Dead,fuse
18,335,292,59.77470993,53.87366809,Dead,none
18,341,302,217.3209737,206.3320607,Dead,none
18,349,310,68.76402291,62.43195618,Dead,none
18,351,308,469.3372296,853.0693605,Dead,fuse
18,352,311,520.158175,602.6838896,Dead,none
18,353,312,473.7008012,559.0259558,Dead,none
18,367,323,692.1459945,731.5247842,Dead,none
18,368,325,204.2169283,235.2285028,Dead,fuse
18,370,330,822.2444153,905.0767353,Dead,none
18,385,308,46.05301024,853.0693605,Dead,fuse
18,388,308,161.9187225,853.0693605,Dead,fuse
18,395,350,636.8103966,851.1586316,Dead,none
18,400,356,62.26310107,76.83796344,Dead,none
18,401,357,676.8779374,837.4547062,Dead,fuse
18,408,364,382.8034278,416.6188859,Dead,none
18,409,363,1156.715289,1357.328494,Dead,fuse
18,413,366,138.7766849,200.4443496,Dead,fuse
18,415,368,372.0144748,491.9682583,Dead,fuse
18,416,371,97.6382472,112.1731176,Dead,none
18,422,377,668.1285765,771.192405,Dead,none
18,427,383,30.9049292,174.2451457,Dead,fuse
18,430,392,304.7923657,327.8322015,Dead,none
18,436,397,105.1123077,57.73067436,Dead,none
18,438,390,164.873687,208.2783381,Dead,none
18,440,393,511.3021687,579.781804,Dead,none
18,441,396,90.60854224,93.63904716,Dead,none
18,442,395,807.5406899,834.7352501,Dead,none
18,443,398,243.6268229,216.0234555,Dead,none
18,449,407,46.95949558,43.955652,Dead,none
18,450,408,76.64244699,109.209266,Dead,none
18,451,416,92.25265781,833.1355701,Dead,fuse
18,459,415,329.3341233,364.3093494,Dead,none
18,460,417,181.6303351,190.5441077,Dead,none
18,464,410,23.96409535,41.8138582,Dead,none
18,470,420,207.1319007,312.4263942,Dead,none
18,476,427,251.9184976,338.6389287,Dead,fuse
18,478,416,681.4236948,833.1355701,Dead,fuse
18,479,429,344.0645101,416.6277731,Dead,fuse
18,480,430,162.6830141,193.3835397,Dead,none
18,484,433,661.7387435,802.47948,Dead,fuse
18,496,443,186.6071174,243.315774,Dead,fuse
18,497,444,249.5545261,357.1729991,Dead,fuse
18,498,446,523.6197048,589.4021019,Dead,fuse
18,506,454,137.8435383,116.7366492,Dead,none
18,509,456,272.1100143,330.0850842,Dead,none
18,514,459,279.6196232,327.2278779,Dead,fuse
18,516,460,728.5164971,903.5170473,Dead,fuse
18,517,462,375.342698,564.6914892,Dead,fuse
18,530,474,90.6129858,105.1034206,Dead,none
18,531,466,287.0492482,179.9462276,Dead,fuse
18,532,476,316.1456503,397.04058,Dead,none
18,535,471,653.824771,818.3518606,Dead,none
18,542,473,170.4148008,259.5125342,Dead,none
18,546,486,174.7072755,271.7678605,Dead,none
18,549,488,402.0484671,506.4409188,Dead,fuse
18,551,485,40.26305729,166.5800123,Dead,fuse
18,552,460,53.51818365,903.5170473,Dead,fuse
18,564,499,119.8471381,176.6802142,Dead,fuse
18,565,501,417.338742,535.0707476,Dead,none
18,568,504,114.768154,413.8638815,Dead,fuse
18,573,512,553.5426082,660.0990715,Dead,fuse
18,577,504,70.70141315,413.8638815,Dead,fuse
18,586,526,333.626598,371.3301673,Dead,fuse
18,590,533,86.52491464,97.15834319,Dead,none
18,593,534,217.7208937,284.711938,Dead,none
18,606,543,44.06674089,59.04152326,Dead,none
18,608,544,290.9684642,352.7783226,Dead,none
18,614,552,73.10537673,68.11082024,Dead,none
18,618,555,421.2446273,513.8572131,Dead,none
18,621,564,141.2384147,117.518715,Dead,none
18,624,558,321.7445303,453.6337041,Dead,none
18,629,567,290.0042127,376.0181184,Dead,none
18,633,571,339.2565829,453.9803014,Dead,fuse
18,637,575,81.56146304,106.9474962,Dead,none
18,638,571,100.339929,453.9803014,Dead,fuse
18,642,578,226.6346663,239.6009615,Dead,none
18,644,577,72.6076985,109.0359673,Dead,fuse
18,646,581,146.5262459,196.1785362,Dead,fuse
18,662,595,171.552351,280.8860366,Dead,fuse
18,670,603,39.62762884,42.26710087,Dead,none
18,673,600,34.29091857,88.99553156,Dead,none
18,675,608,244.6266229,247.2483207,Dead,none
18,678,604,59.57919348,86.21386575,Dead,fuse
18,680,612,590.1130708,543.535721,Dead,none
18,682,610,469.6393914,568.5840439,Dead,none
18,686,589,11.60212367,140.6651961,Dead,fuse
18,689,617,135.7683978,191.9927068,Dead,none
18,690,619,131.4448182,153.1293695,Dead,none
18,697,615,68.57739357,185.6028739,Dead,fuse
18,707,635,273.6785894,346.3840461,Dead,none
18,709,615,16.71221261,185.6028739,Dead,fuse
18,714,639,512.5508078,628.7720045,Dead,none
18,720,644,185.971689,224.8661311,Dead,none
18,725,648,63.86722464,127.1079079,Dead,fuse
18,726,651,257.9928381,291.6661025,Dead,none
18,730,656,48.07927159,66.08011533,Dead,none
18,734,659,224.7106067,267.013256,Dead,none
18,735,665,57.77510991,177.4933849,Dead,fuse
18,747,665,85.92503464,177.4933849,Dead,fuse
