Plot,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
17,414,457,435,86.68414908,87.71763456,Pocillopora,same,none
17,428,471,452,93.68346276,92.91611088,Pocillopora,same,none
17,436,479,455,119.6403599,119.0282526,Pocillopora,same,none
17,502,554,518,70.88468436,67.68221004,Pocillopora,same,none
17,503,555,517,55.44893556,55.53764676,Pocillopora,same,none
17,536,591,547,297.5018803,287.6150171,Pocillopora,same,none
17,567,625,589,177.089733,180.043816,Pocillopora,same,none
17,571,629,594,418.3930681,429.6416483,Pocillopora,same,none
17,599,660,621,136.2914521,138.6600412,Pocillopora,same,none
17,613,675,635,160.9930858,163.4326438,Pocillopora,same,none
17,619,682,641,393.8910347,405.4412329,Pocillopora,same,none
17,648,715,680,313.8602256,301.5249332,Pocillopora,same,none
17,650,717,674,123.1444523,122.6387984,Pocillopora,same,none
17,666,734,693,23.04716976,22.76772948,Pocillopora,same,none
17,678,746,703,147.2517209,149.2388518,Pocillopora,same,none
17,691,760,725,224.4260293,233.2173092,Pocillopora,same,none
17,695,764,722,154.4373281,160.3898496,Pocillopora,same,none
17,712,783,739,96.24278088,93.07579104,Pocillopora,same,none
17,740,820,137,216.3089545,223.1973792,Acropora,same,none
17,7,7,29,1153.352053,189.9173725,Pocillopora,shrink,none
17,8,8,7,61.01999892,33.2223444,Pocillopora_dead,shrink,none
17,9,10,9,73.0093176,38.43856296,Pocillopora,shrink,split
17,9,10,15,73.0093176,35.54214228,Pocillopora,shrink,split
17,29,36,33,95.42220228,84.26676888,Pocillopora,shrink,none
17,36,43,284,1380.60797,134.3531124,Pocillopora,shrink,split
17,36,43,345,1380.60797,6.35615748,Pocillopora,shrink,split
17,37,44,45,66.56888448,21.99150648,Pocillopora,shrink,none
17,45,54,57,194.6678573,181.786991,Pocillopora,shrink,none
17,53,63,64,43.85438172,22.99394304,Pocillopora_dead,shrink,none
17,54,64,68,296.2599235,175.798985,Pocillopora,shrink,none
17,60,71,81,142.563334,9.34128936,Pocillopora,shrink,none
17,61,72,77,112.8095975,82.9671498,Pocillopora,shrink,none
17,65,76,92,273.5897764,87.70876344,Pocillopora,shrink,none
17,84,95,99,147.8638282,139.0104504,Pocillopora,shrink,none
17,86,97,117,306.2975958,53.28438228,Pocillopora,shrink,none
17,99,111,112,74.960964,59.82683328,Pocillopora,shrink,none
17,101,113,135,692.3953516,317.1381044,Pocillopora,shrink,none
17,107,120,120,998.293747,638.3214396,Pocillopora,shrink,none
17,114,128,121,37.00587708,34.0872786,Pocillopora,shrink,none
17,118,132,126,32.6457216,21.65440392,Pocillopora,shrink,none
17,126,140,3,408.958632,276.5128104,Pocillopora,shrink,none
17,132,146,136,250.6135756,84.30225336,Pocillopora_dead,shrink,none
17,133,147,145,100.7404387,41.2285302,Pocillopora_dead,shrink,none
17,134,149,141,153.0711756,103.6235527,Pocillopora_dead,shrink,none
17,137,153,146,122.714203,53.57712924,Pocillopora,shrink,none
17,145,161,149,99.3121884,75.99888504,Pocillopora,shrink,none
17,146,162,153,14.24258316,13.45305348,Pocillopora_dead,shrink,none
17,147,163,151,233.2306159,118.722199,Pocillopora,shrink,none
17,150,166,156,50.72949972,45.9745794,Pocillopora,shrink,none
17,151,167,158,166.3512422,157.6930291,Pocillopora,shrink,none
17,158,175,166,125.819095,115.9011828,Pocillopora,shrink,none
17,160,177,179,356.3307126,34.8635016,Pocillopora,shrink,none
17,162,179,169,582.9612152,19.90235772,Pocillopora,shrink,none
17,165,182,177,34.65503028,16.31398968,Pocillopora,shrink,none
17,167,184,176,71.35928928,6.77310012,Pocillopora,shrink,none
17,174,191,183,119.3121284,81.33042816,Pocillopora_dead,shrink,none
17,179,196,217,1413.138367,202.2837138,Pocillopora,shrink,none
17,180,197,203,328.9943563,3.47304348,Pocillopora,shrink,none
17,181,198,187,436.8183844,69.67377648,Pocillopora,shrink,split
17,181,198,207,436.8183844,40.17286692,Pocillopora,shrink,split
17,182,199,191,448.3419692,412.6357112,Pocillopora,shrink,none
17,187,204,193,217.7904316,35.52440004,Pocillopora,shrink,none
17,188,205,201,207.876955,122.461376,Pocillopora,shrink,split
17,188,205,213,207.876955,17.72893332,Pocillopora,shrink,split
17,189,206,202,179.3518686,51.674274,Pocillopora,shrink,none
17,190,208,226,616.6404223,66.60880452,Pocillopora,shrink,none
17,202,220,252,762.1844526,41.32167696,Pocillopora,shrink,none
17,203,221,220,442.3317854,415.2305138,Pocillopora,shrink,none
17,212,231,229,42.52814928,23.2201566,Pocillopora,shrink,none
17,224,245,236,48.47179968,45.50441004,Pocillopora,shrink,none
17,225,246,232,24.839136,15.64422012,Pocillopora_dead,shrink,none
17,227,248,234,38.74905216,16.966017,Pocillopora,shrink,none
17,232,253,247,65.63298132,1.9738242,Pocillopora,shrink,none
17,238,260,249,174.09573,102.5811961,Pocillopora,shrink,none
17,247,270,258,212.8891378,140.8024166,Pocillopora,shrink,none
17,249,273,259,341.1389196,69.72256764,Pocillopora,shrink,split
17,249,273,269,341.1389196,179.0812994,Pocillopora,shrink,split
17,251,275,261,108.2187929,96.97021272,Pocillopora,shrink,none
17,258,283,273,61.53895944,8.5162752,Pocillopora,shrink,none
17,261,286,272,425.1750394,345.2906038,Pocillopora,shrink,none
17,266,292,283,234.7963686,194.4726926,Pocillopora,shrink,none
17,277,304,295,231.1459027,6.66664668,Pocillopora,shrink,split
17,285,312,288,956.7946476,190.9242446,Pocillopora,shrink,none
17,287,314,297,341.2897286,234.2241814,Pocillopora,shrink,none
17,289,316,298,19.88017992,16.21640736,Pocillopora_dead,shrink,none
17,290,317,299,80.66952972,76.03436952,Pocillopora,shrink,none
17,296,324,303,248.6619292,51.5190294,Pocillopora_dead,shrink,none
17,297,325,307,57.73768452,27.26095176,Pocillopora_dead,shrink,none
17,307,338,332,70.56532404,4.05410184,Pocillopora,shrink,none
17,308,339,318,73.67908716,65.4023322,Pocillopora,shrink,none
17,311,342,328,173.0755512,149.9352347,Pocillopora,shrink,none
17,314,346,321,68.91973128,65.41120332,Pocillopora,shrink,none
17,327,363,342,113.2930735,104.7546205,Pocillopora,shrink,none
17,343,379,361,128.036875,100.6605986,Pocillopora,shrink,none
17,345,381,360,208.7818092,183.2729036,Pocillopora,shrink,none
17,346,382,364,197.5997624,173.501365,Pocillopora,shrink,none
17,347,383,389,409.3356546,3.02948748,Pocillopora,shrink,none
17,348,384,367,96.22060308,32.18885892,Pocillopora,shrink,none
17,352,388,371,87.047865,27.73112112,Pocillopora,shrink,none
17,354,390,380,264.208567,17.47167084,Pocillopora,shrink,split
17,356,392,372,41.81845968,23.8633128,Pocillopora,shrink,none
17,359,396,388,676.4007222,71.95808988,Pocillopora,shrink,none
17,362,399,390,133.2530935,76.846077,Pocillopora,shrink,none
17,373,411,387,300.1720874,19.64509524,Pocillopora,shrink,none
17,374,412,394,147.7529392,106.8836893,Pocillopora,shrink,none
17,377,415,399,62.04017772,50.28594372,Pocillopora_dead,shrink,none
17,387,427,421,65.3579766,17.79546672,Pocillopora_dead,shrink,none
17,389,429,425,261.3875508,86.64422904,Pocillopora,shrink,none
17,393,433,419,78.03037152,44.81246268,Pocillopora,shrink,none
17,417,460,466,221.8001778,20.31930036,Pocillopora,shrink,none
17,419,462,446,784.7925019,192.5299174,Pocillopora,shrink,none
17,420,463,443,330.2806687,86.382531,Pocillopora,shrink,split
17,420,463,461,330.2806687,149.4473231,Pocillopora,shrink,split
17,420,463,467,330.2806687,4.07627964,Pocillopora,shrink,split
17,420,463,470,330.2806687,18.02611584,Pocillopora,shrink,split
17,425,468,445,19.34791272,15.1474374,Pocillopora,shrink,none
17,443,487,468,294.5965885,219.1920685,Pocillopora,shrink,none
17,453,497,474,60.20829144,30.84488424,Pocillopora,shrink,none
17,466,513,490,73.6746516,52.60130604,Pocillopora,shrink,none
17,472,520,139,127.2473453,55.75942476,Pocillopora,shrink,none
17,475,523,498,104.6659093,40.17286692,Pocillopora,shrink,none
17,479,527,494,148.0545572,70.69395528,Pocillopora,shrink,none
17,490,542,506,98.15450724,28.19685492,Pocillopora,shrink,none
17,500,552,514,124.3198757,102.8118452,Pocillopora,shrink,none
17,501,553,515,159.3386219,35.59093344,Pocillopora,shrink,split
17,501,553,521,159.3386219,58.0393026,Pocillopora,shrink,split
17,507,559,523,786.5445481,66.30718644,Pocillopora,shrink,none
17,509,561,528,173.7852408,87.92167032,Pocillopora,shrink,none
17,518,570,548,847.6266449,316.8675353,Pocillopora,shrink,none
17,523,576,544,240.7843746,191.7359521,Pocillopora,shrink,none
17,524,577,537,246.728025,175.6836605,Pocillopora,shrink,none
17,525,578,538,337.1158667,36.16755624,Pocillopora,shrink,split
17,525,578,542,337.1158667,232.2769705,Pocillopora,shrink,split
17,525,578,551,337.1158667,37.01918376,Pocillopora,shrink,split
17,526,579,541,183.9914644,124.8122228,Pocillopora,shrink,none
17,528,581,540,154.7833018,68.11245936,Pocillopora,shrink,split
17,528,581,550,154.7833018,81.16187688,Pocillopora,shrink,split
17,538,594,545,89.51403636,80.5275918,Pocillopora,shrink,none
17,541,597,556,58.39858296,31.159809,Pocillopora,shrink,none
17,542,598,559,251.0970516,4.1472486,Pocillopora,shrink,split
17,542,598,571,251.0970516,4.42225332,Pocillopora,shrink,split
17,545,601,560,520.5085304,463.5426334,Pocillopora,shrink,none
17,546,602,567,80.19048924,56.8417014,Pocillopora,shrink,none
17,563,621,588,416.2817416,289.4335967,Pocillopora,shrink,none
17,564,622,581,170.7069622,121.8758821,Pocillopora,shrink,none
17,566,624,586,826.4912015,88.3341774,Pocillopora,shrink,none
17,573,631,603,209.0789917,129.5449654,Pocillopora,shrink,split
17,573,631,613,209.0789917,20.6918874,Pocillopora,shrink,split
17,574,632,595,214.5569083,149.5715188,Pocillopora,shrink,none
17,579,637,599,111.1462625,100.7803588,Pocillopora,shrink,none
17,581,640,606,300.4515277,200.2078717,Pocillopora,shrink,none
17,585,644,607,81.06873012,45.49110336,Pocillopora_dead,shrink,none
17,587,647,612,192.5343529,174.6989662,Pocillopora,shrink,none
17,592,652,618,109.0571137,99.9331668,Pocillopora_dead,shrink,none
17,596,656,625,69.64272756,37.18329948,Pocillopora,shrink,none
17,602,663,633,338.5352459,143.3173792,Pocillopora,shrink,split
17,602,663,649,338.5352459,28.37427732,Pocillopora,shrink,split
17,604,665,624,279.3072132,194.0912345,Pocillopora,shrink,split
17,604,665,663,279.3072132,19.86687324,Pocillopora,shrink,split
17,608,669,628,70.69395528,12.82763952,Pocillopora,shrink,none
17,610,672,637,65.89467936,24.37783776,Pocillopora_dead,shrink,none
17,611,673,634,242.3900473,219.7376424,Pocillopora,shrink,none
17,612,674,685,851.0065416,36.86393916,Pocillopora,shrink,none
17,615,677,642,197.6485536,155.1514532,Pocillopora,shrink,none
17,626,692,662,124.8166584,28.25008164,Pocillopora,shrink,none
17,634,700,660,176.0739898,165.1492055,Pocillopora,shrink,none
17,643,710,672,98.22104064,41.07772116,Pocillopora,shrink,none
17,652,719,678,92.148759,79.9287912,Pocillopora,shrink,none
17,657,725,683,45.7084458,34.01187408,Pocillopora,shrink,none
17,669,737,695,79.04611476,28.75573548,Pocillopora,shrink,none
17,684,753,710,103.0203166,92.4148926,Pocillopora,shrink,none
17,685,754,713,40.22165808,31.54126716,Pocillopora,shrink,none
17,688,757,714,468.7588519,439.9055341,Pocillopora,shrink,none
17,689,758,717,137.2584042,116.7395036,Pocillopora_dead,shrink,none
17,693,762,720,95.43994452,43.0914654,Pocillopora_dead,shrink,none
17,704,774,736,52.72993728,16.55794548,Pocillopora,shrink,none
17,709,780,740,55.51990452,48.49397748,Pocillopora,shrink,none
17,710,781,738,341.4494088,306.457276,Pocillopora,shrink,none
17,711,782,750,209.6600501,85.81921488,Pocillopora,shrink,none
17,714,785,745,109.7180122,91.18180692,Pocillopora,shrink,none
17,722,801,291,155.7147694,87.97489704,Acropora,shrink,none
17,727,807,509,302.5805965,150.5650842,Acropora,shrink,none
18,806,-1,2,0,315.248052,Pocillopora_dead,born,none
18,807,-1,4,0,339.4432123,Pocillopora_dead,born,none
18,808,-1,6,0,732.6178989,Pocillopora_dead,born,none
18,809,-1,7,0,560.9011363,Pocillopora_dead,born,none
18,810,-1,9,0,416.7255313,Pocillopora_dead,born,none
18,811,-1,14,0,231.5847872,Pocillopora_dead,born,none
18,812,-1,16,0,510.2845944,Pocillopora_dead,born,none
18,813,-1,19,0,52.99828764,Pocillopora,born,none
18,814,-1,20,0,80.1039768,Pocillopora_dead,born,none
18,815,-1,23,0,30.29171853,Pocillopora,born,none
18,816,-1,25,0,226.9634894,Pocillopora_dead,born,none
18,817,-1,28,0,495.6697401,Pocillopora_dead,born,none
18,818,-1,29,0,491.6172174,Pocillopora_dead,born,none
18,819,-1,31,0,477.2467586,Pocillopora_dead,born,none
18,820,-1,40,0,37.69468215,Pocillopora,born,none
18,821,-1,43,0,49.20793471,Pocillopora_dead,born,none
18,822,-1,48,0,340.7718354,Pocillopora_dead,born,none
18,823,-1,55,0,47.23055247,Pocillopora_dead,born,none
18,824,-1,56,0,23.91965979,Pocillopora_dead,born,none
18,825,-1,58,0,50.78539695,Pocillopora_dead,born,none
18,826,-1,62,0,59.9480086,Pocillopora_dead,born,none
18,827,-1,66,0,441.6138862,Pocillopora_dead,born,none
18,828,-1,69,0,133.3111116,Pocillopora_dead,born,none
18,829,-1,70,0,178.0488293,Pocillopora_dead,born,none
18,830,-1,75,0,362.4919352,Pocillopora_dead,born,none
18,831,-1,79,0,116.5500198,Pocillopora_dead,born,none
18,832,-1,81,0,398.3469853,Pocillopora_dead,born,none
18,833,-1,83,0,399.9066733,Pocillopora_dead,born,none
18,834,-1,84,0,298.7357994,Pocillopora_dead,born,none
18,835,-1,85,0,664.8670067,Pocillopora_dead,born,none
18,836,-1,87,0,72.54993228,Pocillopora_dead,born,none
18,837,-1,89,0,139.1810485,Pocillopora_dead,born,none
18,838,-1,90,0,167.9219661,Pocillopora_dead,born,none
18,839,-1,91,0,18.4052073,Pocillopora,born,none
18,840,-1,93,0,172.6143608,Pocillopora_dead,born,none
18,841,-1,94,0,285.8761495,Pocillopora_dead,born,none
18,842,-1,95,0,925.5037604,Pocillopora_dead,born,none
18,843,-1,96,0,107.2629886,Pocillopora_dead,born,none
18,844,-1,97,0,685.1829429,Pocillopora_dead,born,none
18,846,-1,103,0,51.58523696,Pocillopora_dead,born,none
18,847,-1,108,0,36.05501014,Pocillopora_dead,born,none
18,848,-1,109,0,234.5086468,Pocillopora_dead,born,none
18,849,-1,110,0,101.2286401,Pocillopora,born,none
18,850,-1,112,0,41.11177641,Pocillopora_dead,born,none
18,851,-1,114,0,337.6968949,Pocillopora_dead,born,none
18,852,-1,115,0,32.34464121,Pocillopora,born,none
18,853,-1,116,0,61.40993839,Pocillopora_dead,born,none
18,854,-1,126,0,577.6755587,Pocillopora_dead,born,none
18,855,-1,128,0,1012.210861,Pocillopora_dead,born,none
18,856,-1,129,0,65.15585576,Pocillopora_dead,born,none
18,857,-1,135,0,51.13199429,Pocillopora_dead,born,none
18,858,-1,142,0,32.15801188,Pocillopora_dead,born,none
18,859,-1,146,0,133.0400547,Pocillopora_dead,born,none
18,860,-1,151,0,129.3030244,Pocillopora_dead,born,none
18,861,-1,152,0,351.3608284,Pocillopora_dead,born,none
18,862,-1,161,0,38.59672394,Pocillopora_dead,born,none
18,863,-1,162,0,82.27687549,Pocillopora,born,none
18,864,-1,166,0,72.37663361,Pocillopora_dead,born,none
18,865,-1,167,0,28.28323139,Pocillopora_dead,born,none
18,866,-1,169,0,331.0093438,Pocillopora_dead,born,none
18,867,-1,172,0,79.38412079,Pocillopora_dead,born,none
18,868,-1,173,0,94.04341072,Pocillopora_dead,born,none
18,869,-1,177,0,95.14096895,Pocillopora_dead,born,none
18,870,-1,182,0,245.5686567,Pocillopora_dead,born,none
18,871,-1,189,0,119.7671541,Pocillopora_dead,born,none
18,872,-1,191,0,331.6847642,Pocillopora_dead,born,none
18,873,-1,192,0,1031.39369,Pocillopora_dead,born,none
18,874,-1,193,0,325.237165,Pocillopora_dead,born,none
18,875,-1,197,0,269.412776,Pocillopora_dead,born,none
18,876,-1,198,0,965.6512852,Pocillopora_dead,born,none
18,877,-1,199,0,87.76466666,Pocillopora_dead,born,none
18,878,-1,202,0,285.6273104,Pocillopora_dead,born,none
18,879,-1,203,0,851.4385756,Pocillopora_dead,born,none
18,880,-1,204,0,185.8694872,Pocillopora_dead,born,none
18,881,-1,210,0,108.8315638,Pocillopora_dead,born,none
18,882,-1,212,0,955.0178567,Pocillopora_dead,born,none
18,883,-1,213,0,212.588587,Pocillopora_dead,born,none
18,884,-1,215,0,47.77710981,Pocillopora_dead,born,none
18,885,-1,216,0,700.1888301,Pocillopora_dead,born,none
18,886,-1,227,0,519.9804328,Pocillopora_dead,born,none
18,887,-1,232,0,32.56237544,Pocillopora_dead,born,none
18,888,-1,233,0,1131.635861,Pocillopora_dead,born,none
18,889,-1,239,0,208.1672492,Pocillopora_dead,born,none
18,890,-1,241,0,88.40009511,Pocillopora,born,none
18,891,-1,242,0,62.72078729,Pocillopora_dead,born,none
18,892,-1,244,0,525.997007,Pocillopora_dead,born,none
18,893,-1,246,0,733.9642962,Pocillopora_dead,born,none
18,894,-1,248,0,244.0400736,Pocillopora,born,none
18,895,-1,249,0,449.2479147,Pocillopora_dead,born,none
18,896,-1,252,0,69.75493581,Pocillopora_dead,born,none
18,897,-1,253,0,59.57474993,Pocillopora_dead,born,none
18,898,-1,254,0,163.6028301,Pocillopora_dead,born,none
18,899,-1,258,0,38.15681194,Pocillopora_dead,born,none
18,900,-1,260,0,532.3957271,Pocillopora_dead,born,none
18,901,-1,262,0,90.42635646,Pocillopora_dead,born,none
18,902,-1,268,0,134.0576289,Pocillopora_dead,born,none
18,903,-1,269,0,548.174793,Pocillopora_dead,born,none
18,904,-1,271,0,72.48327895,Pocillopora_dead,born,none
18,905,-1,273,0,72.85653762,Pocillopora_dead,born,none
18,906,-1,274,0,384.5897372,Pocillopora,born,none
18,907,-1,275,0,83.85433773,Pocillopora_dead,born,none
18,908,-1,277,0,45.51534001,Pocillopora,born,none
18,909,-1,280,0,25.02166158,Pocillopora_dead,born,none
18,910,-1,281,0,619.2716826,Pocillopora_dead,born,none
18,911,-1,283,0,31.48703498,Pocillopora_dead,born,none
18,912,-1,287,0,830.2828074,Pocillopora_dead,born,none
18,913,-1,288,0,972.2810702,Pocillopora_dead,born,none
18,914,-1,290,0,825.5726385,Pocillopora_dead,born,none
18,915,-1,291,0,53.87366809,Pocillopora_dead,born,none
18,916,-1,293,0,31.23375231,Pocillopora_dead,born,none
18,917,-1,299,0,17.26321351,Pocillopora_dead,born,none
18,918,-1,301,0,206.3320607,Pocillopora_dead,born,none
18,919,-1,309,0,62.43195618,Pocillopora_dead,born,none
18,920,-1,310,0,602.6838896,Pocillopora_dead,born,none
18,921,-1,311,0,559.0259558,Pocillopora_dead,born,none
18,922,-1,313,0,26.34584115,Pocillopora,born,none
18,923,-1,320,0,162.8785305,Pocillopora_dead,born,none
18,924,-1,322,0,731.5247842,Pocillopora_dead,born,none
18,925,-1,323,0,79.12195101,Pocillopora_dead,born,none
18,926,-1,324,0,235.2285028,Pocillopora_dead,born,none
18,927,-1,329,0,905.0767353,Pocillopora_dead,born,none
18,928,-1,338,0,846.9061489,Pocillopora_dead,born,none
18,929,-1,344,0,18.33855396,Pocillopora_dead,born,none
18,930,-1,347,0,103.2771193,Pocillopora_dead,born,none
18,931,-1,349,0,851.1586316,Pocillopora_dead,born,none
18,932,-1,355,0,76.83796344,Pocillopora_dead,born,none
18,933,-1,358,0,28.39876384,Pocillopora_dead,born,none
18,934,-1,360,0,86.37827731,Pocillopora,born,none
18,935,-1,362,0,1357.328494,Pocillopora_dead,born,none
18,936,-1,363,0,416.6188859,Pocillopora_dead,born,none
18,937,-1,365,0,200.4443496,Pocillopora_dead,born,none
18,938,-1,367,0,491.9682583,Pocillopora_dead,born,none
18,939,-1,368,0,46.83063247,Pocillopora_dead,born,none
18,940,-1,370,0,112.1731176,Pocillopora_dead,born,none
18,941,-1,375,0,8.22057786,Pocillopora_dead,born,none
18,942,-1,376,0,771.192405,Pocillopora_dead,born,none
18,943,-1,377,0,11.50436545,Pocillopora_dead,born,none
18,944,-1,378,0,23.63082868,Pocillopora_dead,born,none
18,945,-1,380,0,22.66657712,Pocillopora_dead,born,none
18,946,-1,389,0,208.2783381,Pocillopora_dead,born,none
18,947,-1,391,0,327.8322015,Pocillopora_dead,born,none
18,948,-1,392,0,579.781804,Pocillopora_dead,born,none
18,949,-1,393,0,22.14668111,Pocillopora_dead,born,none
18,950,-1,394,0,834.7352501,Pocillopora_dead,born,none
18,951,-1,395,0,93.63904716,Pocillopora_dead,born,none
18,952,-1,396,0,57.73067436,Pocillopora_dead,born,none
18,953,-1,397,0,216.0234555,Pocillopora_dead,born,none
18,954,-1,398,0,23.37754601,Pocillopora_dead,born,none
18,955,-1,402,0,119.7893719,Pocillopora_dead,born,none
18,956,-1,403,0,36.63267237,Pocillopora_dead,born,none
18,957,-1,406,0,43.955652,Pocillopora_dead,born,none
18,958,-1,407,0,109.209266,Pocillopora_dead,born,none
18,959,-1,408,0,6.167655173,Pocillopora_dead,born,none
18,960,-1,409,0,41.8138582,Pocillopora_dead,born,none
18,961,-1,414,0,364.3093494,Pocillopora_dead,born,none
18,962,-1,415,0,833.1355701,Pocillopora_dead,born,none
18,963,-1,416,0,190.5441077,Pocillopora_dead,born,none
18,964,-1,419,0,312.4263942,Pocillopora_dead,born,none
18,965,-1,420,0,32.15801188,Pocillopora_dead,born,none
18,966,-1,422,0,39.29436217,Pocillopora_dead,born,none
18,967,-1,428,0,416.6277731,Pocillopora_dead,born,none
18,968,-1,429,0,193.3835397,Pocillopora_dead,born,none
18,969,-1,432,0,802.47948,Pocillopora_dead,born,none
18,970,-1,433,0,65.55133221,Pocillopora_dead,born,none
18,971,-1,434,0,52.5717063,Pocillopora_dead,born,none
18,972,-1,439,0,59.17482993,Pocillopora_dead,born,none
18,973,-1,442,0,243.315774,Pocillopora_dead,born,none
18,974,-1,443,0,357.1729991,Pocillopora_dead,born,none
18,975,-1,445,0,589.4021019,Pocillopora_dead,born,none
18,976,-1,446,0,75.12719453,Pocillopora_dead,born,none
18,977,-1,450,0,267.0221431,Pocillopora_dead,born,none
18,978,-1,453,0,116.7366492,Pocillopora_dead,born,none
18,979,-1,455,0,330.0850842,Pocillopora_dead,born,none
18,980,-1,456,0,696.9272603,Pocillopora_dead,born,none
18,981,-1,458,0,327.2278779,Pocillopora_dead,born,none
18,982,-1,459,0,903.5170473,Pocillopora_dead,born,none
18,983,-1,461,0,564.6914892,Pocillopora_dead,born,none
18,984,-1,463,0,137.065916,Pocillopora,born,none
18,985,-1,465,0,179.9462276,Pocillopora_dead,born,none
18,986,-1,469,0,79.22859635,Pocillopora,born,none
18,987,-1,470,0,818.3518606,Pocillopora_dead,born,none
18,988,-1,472,0,259.5125342,Pocillopora_dead,born,none
18,989,-1,473,0,105.1034206,Pocillopora_dead,born,none
18,990,-1,475,0,397.04058,Pocillopora_dead,born,none
18,991,-1,481,0,34.08651501,Pocillopora_dead,born,none
18,992,-1,483,0,23.40420735,Pocillopora,born,none
18,993,-1,484,0,166.5800123,Pocillopora_dead,born,none
18,994,-1,485,0,271.7678605,Pocillopora_dead,born,none
18,995,-1,487,0,506.4409188,Pocillopora_dead,born,none
18,996,-1,492,0,157.1596745,Pocillopora_dead,born,none
18,997,-1,500,0,535.0707476,Pocillopora_dead,born,none
18,998,-1,504,0,70.66142115,Pocillopora_dead,born,none
18,999,-1,507,0,14.89035482,Pocillopora_dead,born,none
18,1000,-1,508,0,32.31353632,Pocillopora_dead,born,none
18,1001,-1,511,0,660.0990715,Pocillopora_dead,born,none
18,1002,-1,513,0,21.75564822,Pocillopora,born,none
18,1003,-1,515,0,37.28143148,Pocillopora_dead,born,none
18,1004,-1,518,0,54.81570188,Pocillopora_dead,born,none
18,1005,-1,522,0,21.96005178,Pocillopora_dead,born,none
18,1006,-1,524,0,78.93087812,Pocillopora_dead,born,none
18,1007,-1,526,0,34.08651501,Pocillopora,born,none
18,1008,-1,532,0,97.15834319,Pocillopora_dead,born,none
18,1009,-1,533,0,284.711938,Pocillopora_dead,born,none
18,1010,-1,537,0,48.85245027,Pocillopora_dead,born,none
18,1011,-1,539,0,155.7777287,Pocillopora,born,none
18,1012,-1,542,0,59.04152326,Pocillopora_dead,born,none
18,1013,-1,543,0,352.7783226,Pocillopora_dead,born,none
18,1014,-1,545,0,103.3082241,Pocillopora_dead,born,none
18,1015,-1,547,0,22.27110067,Pocillopora_dead,born,none
18,1016,-1,551,0,68.11082024,Pocillopora_dead,born,none
18,1017,-1,554,0,513.8572131,Pocillopora_dead,born,none
18,1018,-1,555,0,41.27618797,Pocillopora_dead,born,none
18,1019,-1,556,0,98.78468454,Pocillopora,born,none
18,1020,-1,557,0,453.6337041,Pocillopora_dead,born,none
18,1021,-1,559,0,95.55421962,Pocillopora,born,none
18,1022,-1,560,0,207.349635,Pocillopora_dead,born,none
18,1023,-1,563,0,117.518715,Pocillopora_dead,born,none
18,1024,-1,566,0,376.0181184,Pocillopora_dead,born,none
18,1025,-1,567,0,67.3243109,Pocillopora_dead,born,none
18,1026,-1,570,0,453.9803014,Pocillopora_dead,born,none
18,1027,-1,573,0,110.3201549,Pocillopora_dead,born,none
18,1028,-1,574,0,106.9474962,Pocillopora_dead,born,none
18,1029,-1,577,0,239.6009615,Pocillopora_dead,born,none
18,1030,-1,579,0,27.56337539,Pocillopora_dead,born,none
18,1031,-1,580,0,196.1785362,Pocillopora_dead,born,none
18,1032,-1,584,0,13.31289258,Pocillopora,born,none
18,1033,-1,586,0,11.24663922,Pocillopora_dead,born,none
18,1034,-1,596,0,40.56966263,Pocillopora,born,none
18,1035,-1,599,0,88.99553156,Pocillopora_dead,born,none
18,1036,-1,602,0,42.26710087,Pocillopora_dead,born,none
18,1037,-1,603,0,86.21386575,Pocillopora_dead,born,none
18,1038,-1,605,0,22.27998778,Pocillopora_dead,born,none
18,1039,-1,607,0,247.2483207,Pocillopora_dead,born,none
18,1040,-1,608,0,41.0229053,Pocillopora_dead,born,none
18,1041,-1,609,0,568.5840439,Pocillopora_dead,born,none
18,1042,-1,610,0,48.96798271,Pocillopora,born,none
18,1043,-1,611,0,543.535721,Pocillopora_dead,born,none
18,1044,-1,613,0,20.60476732,Pocillopora,born,none
18,1045,-1,616,0,191.9927068,Pocillopora_dead,born,none
18,1046,-1,618,0,153.1293695,Pocillopora_dead,born,none
18,1047,-1,621,0,35.6684208,Pocillopora,born,none
18,1048,-1,625,0,34.58863679,Pocillopora_dead,born,none
18,1049,-1,627,0,37.2903186,Pocillopora_dead,born,none
18,1050,-1,634,0,346.3840461,Pocillopora_dead,born,none
18,1051,-1,638,0,628.7720045,Pocillopora_dead,born,none
18,1052,-1,640,0,76.84685055,Pocillopora_dead,born,none
18,1053,-1,643,0,224.8661311,Pocillopora_dead,born,none
18,1054,-1,650,0,291.6661025,Pocillopora_dead,born,none
18,1055,-1,652,0,25.71485626,Pocillopora_dead,born,none
18,1056,-1,655,0,66.08011533,Pocillopora_dead,born,none
18,1057,-1,658,0,267.013256,Pocillopora_dead,born,none
18,1058,-1,661,0,14.65928992,Pocillopora_dead,born,none
18,1059,-1,664,0,177.4933849,Pocillopora_dead,born,none
18,1060,-1,669,0,58.48163525,Pocillopora_dead,born,none
18,1061,-1,671,0,46.39516402,Pocillopora_dead,born,none
18,1062,-1,673,0,814.5792819,Pocillopora_dead,born,none
18,1063,-1,674,0,46.91061647,Pocillopora_dead,born,none
18,1064,-1,675,0,28.90532918,Pocillopora,born,none
