Image name,TagLab Id,TagLab Type,TagLab Date,TagLab Class name,TagLab Genet Id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
Plot18_2018_IMAGE.tif,718,Region,2018-01-01,Pocillopora,531,4877.4,7048.6,68.93,131.81,39.1,
Plot18_2018_IMAGE.tif,719,Region,2018-01-01,Pocillopora_dead,790,4608.5,7014.3,20.99,40.91,20.5,
Plot18_2018_IMAGE.tif,720,Region,2018-01-01,Pocillopora,532,4377.5,7032.2,41.11,69.71,28.0,
Plot18_2018_IMAGE.tif,721,Region,2018-01-01,Pocillopora_dead,791,7565.3,7045.9,47.67,90.3,32.8,
Plot18_2018_IMAGE.tif,722,Region,2018-01-01,Pocillopora,534,5031.7,7162.0,273.68,579.83,123.2,
Plot18_2018_IMAGE.tif,723,Region,2018-01-01,Pocillopora_dead,792,7800.7,7064.0,112.81,216.53,52.0,
Plot18_2018_IMAGE.tif,724,Region,2018-01-01,Pocillopora,793,7475.6,7047.0,16.71,27.13,18.9,
Plot18_2018_IMAGE.tif,725,Region,2018-01-01,Pocillopora,535,1072.5,7144.4,177.93,310.25,61.1,
Plot18_2018_IMAGE.tif,727,Region,2018-01-01,Pocillopora,538,868.4,7275.9,373.94,728.56,137.2,
Plot18_2018_IMAGE.tif,728,Region,2018-01-01,Pocillopora,527,4621.9,7235.6,320.43,646.79,119.0,
Plot18_2018_IMAGE.tif,729,Region,2018-01-01,Pocillopora,537,4086.6,7248.6,512.55,1071.38,146.1,
Plot18_2018_IMAGE.tif,730,Region,2018-01-01,Pocillopora,540,4297.5,7184.6,124.72,219.53,59.1,
Plot18_2018_IMAGE.tif,731,Region,2018-01-01,Pocillopora_dead,794,8055.3,7136.6,39.32,71.38,26.1,
Plot18_2018_IMAGE.tif,732,Region,2018-01-01,Pocillopora,527,4790.6,7129.8,16.89,29.79,17.9,
Plot18_2018_IMAGE.tif,733,Region,2018-01-01,Pocillopora,795,2422.7,7165.1,24.45,52.72,22.2,
Plot18_2018_IMAGE.tif,734,Region,2018-01-01,Pocillopora,542,6689.4,7263.0,272.27,516.18,76.1,
Plot18_2018_IMAGE.tif,735,Region,2018-01-01,Pocillopora,543,6982.2,7268.5,185.97,399.51,71.2,
Plot18_2018_IMAGE.tif,736,Region,2018-01-01,Pocillopora,545,1922.3,7217.8,59.67,112.05,33.0,
Plot18_2018_IMAGE.tif,737,Region,2018-01-01,Pocillopora_dead,796,826.3,7239.4,31.18,69.1,30.4,
Plot18_2018_IMAGE.tif,738,Region,2018-01-01,Pocillopora,544,7727.4,7271.9,129.65,291.02,51.7,
Plot18_2018_IMAGE.tif,739,Region,2018-01-01,Pocillopora,797,6106.4,7268.2,63.87,130.25,44.5,
Plot18_2018_IMAGE.tif,740,Region,2018-01-01,Pocillopora,547,452.5,7341.8,257.99,495.1,101.1,
Plot18_2018_IMAGE.tif,741,Region,2018-01-01,Pocillopora,798,6453.6,7270.7,18.27,33.03,17.6,
Plot18_2018_IMAGE.tif,742,Region,2018-01-01,Pocillopora,549,3644.0,7343.7,143.28,310.81,54.6,
Plot18_2018_IMAGE.tif,743,Region,2018-01-01,Pocillopora,799,2773.1,7294.2,52.61,88.09,30.1,
Plot18_2018_IMAGE.tif,744,Region,2018-01-01,Pocillopora,550,7436.3,7283.4,48.08,85.04,36.1,
Plot18_2018_IMAGE.tif,745,Region,2018-01-01,Pocillopora,551,1624.6,7452.0,653.35,1322.38,114.2,
Plot18_2018_IMAGE.tif,746,Region,2018-01-01,Pocillopora,800,5712.3,7311.5,27.52,46.98,23.0,
Plot18_2018_IMAGE.tif,747,Region,2018-01-01,Pocillopora,554,2383.6,7448.1,308.97,606.59,83.9,
Plot18_2018_IMAGE.tif,748,Region,2018-01-01,Pocillopora,552,7161.7,7398.4,224.71,436.41,68.1,
Plot18_2018_IMAGE.tif,749,Region,2018-01-01,Pocillopora,801,667.0,7338.7,57.78,118.64,58.8,
Plot18_2018_IMAGE.tif,750,Region,2018-01-01,Pocillopora,546,2635.4,7354.6,46.44,90.17,31.1,
Plot18_2018_IMAGE.tif,751,Region,2018-01-01,Pocillopora,556,7563.4,7348.6,25.67,42.17,22.0,
Plot18_2018_IMAGE.tif,752,Region,2018-01-01,Pocillopora_dead,802,2536.6,7375.5,42.88,78.19,31.8,
Plot18_2018_IMAGE.tif,753,Region,2018-01-01,Pocillopora,558,3433.4,7400.9,94.27,173.42,48.7,
Plot18_2018_IMAGE.tif,754,Region,2018-01-01,Pocillopora_dead,803,6083.8,7372.4,40.59,87.51,36.8,
Plot18_2018_IMAGE.tif,755,Region,2018-01-01,Pocillopora_dead,804,7821.7,7395.5,36.5,53.54,25.5,
Plot18_2018_IMAGE.tif,756,Region,2018-01-01,Pocillopora,543,6908.5,7487.7,227.13,485.62,79.0,
Plot18_2018_IMAGE.tif,757,Region,2018-01-01,Pocillopora,617,7316.4,7421.7,33.85,67.56,26.6,
Plot18_2018_IMAGE.tif,758,Region,2018-01-01,Pocillopora,559,301.5,7464.3,106.06,221.07,48.0,
Plot18_2018_IMAGE.tif,759,Region,2018-01-01,Pocillopora,560,3845.1,7488.3,130.13,267.13,52.4,
Plot18_2018_IMAGE.tif,760,Region,2018-01-01,Pocillopora,558,3545.0,7547.3,281.33,506.13,80.0,
Plot18_2018_IMAGE.tif,761,Region,2018-01-01,Pocillopora,555,709.8,7492.6,85.93,170.92,53.2,
Plot18_2018_IMAGE.tif,762,Region,2018-01-01,Pocillopora,554,2544.4,7473.6,31.85,57.85,25.5,
Plot18_2018_IMAGE.tif,763,Region,2018-01-01,Pocillopora,618,4878.5,7527.7,94.14,147.76,44.7,
Plot18_2018_IMAGE.tif,764,Region,2018-01-01,Pocillopora,805,5960.6,7471.7,22.15,42.7,21.3,
Plot18_2018_IMAGE.tif,765,Region,2018-01-01,Acropora,561,7362.0,7587.8,273.59,388.15,72.5,
Plot18_2018_IMAGE.tif,766,Region,2018-01-01,Pocillopora,563,424.5,7738.7,698.43,1670.47,145.6,
Plot18_2018_IMAGE.tif,767,Region,2018-01-01,Pocillopora,562,2213.7,7564.7,46.94,82.52,32.3,
Plot18_2018_IMAGE.tif,768,Region,2018-01-01,Pocillopora,564,2686.2,7758.8,578.55,1191.12,134.0,
Plot18_2018_IMAGE.tif,769,Region,2018-01-01,Pocillopora,558,3342.3,7615.0,67.75,119.72,40.2,
Plot18_2018_IMAGE.tif,770,Region,2018-01-01,Pocillopora,619,4558.5,7604.3,117.37,201.49,47.0,
Plot18_2018_IMAGE.tif,771,Region,2018-01-01,Pocillopora_dead,806,248.6,7580.8,14.24,33.8,22.0,
Plot18_2018_IMAGE.tif,772,Region,2018-01-01,Pocillopora_dead,568,2066.8,7634.5,61.46,115.7,45.4,
Plot18_2018_IMAGE.tif,773,Region,2018-01-01,Pocillopora,620,5733.7,7689.6,148.03,307.28,60.1,
Plot18_2018_IMAGE.tif,774,Region,2018-01-01,Acropora,565,3655.6,7648.9,64.02,96.28,39.1,
Plot18_2018_IMAGE.tif,775,Region,2018-01-01,Pocillopora,567,870.2,7717.8,229.0,452.89,65.7,
Plot18_2018_IMAGE.tif,776,Region,2018-01-01,Pocillopora,562,2180.6,7784.7,341.03,745.53,104.6,
Plot18_2018_IMAGE.tif,777,Region,2018-01-01,Pocillopora,566,2443.5,7652.9,47.57,81.47,29.3,
Plot18_2018_IMAGE.tif,778,Region,2018-01-01,Acropora,582,4250.5,7661.0,10.59,15.79,14.6,
Plot18_2018_IMAGE.tif,779,Region,2018-01-01,Pocillopora_dead,807,3409.0,7685.1,24.56,51.19,22.7,
Plot18_2018_IMAGE.tif,780,Region,2018-01-01,Pocillopora,621,8639.2,7742.3,64.59,139.12,34.4,
Plot18_2018_IMAGE.tif,781,Region,2018-01-01,Pocillopora,558,3381.3,7801.9,274.96,552.12,87.1,
Plot18_2018_IMAGE.tif,782,Region,2018-01-01,Pocillopora,571,4179.7,7767.5,144.32,267.81,53.3,
Plot18_2018_IMAGE.tif,783,Region,2018-01-01,Acropora,584,1189.0,7776.5,70.35,105.55,36.4,
Plot18_2018_IMAGE.tif,784,Region,2018-01-01,Pocillopora,572,5791.1,7889.0,158.16,257.97,53.8,
Plot18_2018_IMAGE.tif,785,Region,2018-01-01,Pocillopora,574,6924.6,7894.8,152.73,284.07,61.4,
Plot18_2018_IMAGE.tif,786,Region,2018-01-01,Pocillopora,808,7298.1,7826.4,29.2,54.33,26.8,
Plot18_2018_IMAGE.tif,787,Region,2018-01-01,Pocillopora_dead,809,7420.9,7936.5,199.3,327.29,62.4,
Plot18_2018_IMAGE.tif,788,Region,2018-01-01,Pocillopora,575,1925.7,8029.8,604.66,1272.41,120.6,
Plot18_2018_IMAGE.tif,789,Region,2018-01-01,Pocillopora,576,580.8,7964.5,101.43,245.8,55.6,
Plot18_2018_IMAGE.tif,790,Region,2018-01-01,Pocillopora,622,8461.7,7914.3,74.44,143.9,42.9,
Plot18_2018_IMAGE.tif,791,Region,2018-01-01,Pocillopora,578,2401.4,7936.2,81.33,157.42,43.4,
Plot18_2018_IMAGE.tif,792,Region,2018-01-01,Pocillopora,579,7217.1,7928.1,77.81,135.08,38.9,
Plot18_2018_IMAGE.tif,793,Region,2018-01-01,Pocillopora,581,3354.8,8016.3,75.56,138.14,42.5,
Plot18_2018_IMAGE.tif,794,Region,2018-01-01,Pocillopora,624,1258.1,8064.1,105.15,185.58,44.3,
Plot18_2018_IMAGE.tif,795,Region,2018-01-01,Pocillopora,583,2574.0,8107.9,139.75,272.55,53.8,
Plot18_2018_IMAGE.tif,796,Region,2018-01-01,Pocillopora,625,2702.6,8044.9,19.8,37.28,21.9,
Plot18_2018_IMAGE.tif,797,Region,2018-01-01,Pocillopora,581,3262.2,8105.3,113.76,248.06,59.0,
Plot18_2018_IMAGE.tif,798,Region,2018-01-01,Pocillopora,622,8366.2,8035.4,13.39,24.93,16.3,
Plot18_2018_IMAGE.tif,799,Region,2018-01-01,Pocillopora,585,3112.0,8106.4,44.31,85.01,39.9,
Plot18_2018_IMAGE.tif,800,Region,2018-01-01,Pocillopora,586,2851.9,8162.2,154.01,309.03,56.3,
Plot18_2018_IMAGE.tif,801,Region,2018-01-01,Pocillopora_dead,810,3141.6,8078.8,6.87,10.48,11.3,
Plot18_2018_IMAGE.tif,802,Region,2018-01-01,Pocillopora,587,2174.7,8133.5,44.63,76.9,29.4,
Plot18_2018_IMAGE.tif,803,Region,2018-01-01,Pocillopora,626,1435.7,8163.5,99.29,171.77,46.5,
Plot18_2018_IMAGE.tif,804,Region,2018-01-01,Pocillopora_dead,811,360.9,8197.1,113.08,179.99,45.4,
Plot18_2018_IMAGE.tif,805,Region,2018-01-01,Pocillopora,812,2414.0,8178.5,45.35,96.58,31.9,
Plot18_2018_IMAGE.tif,806,Region,2018-01-01,Pocillopora,590,685.6,8248.6,110.41,213.06,45.8,
Plot18_2018_IMAGE.tif,807,Region,2018-01-01,Pocillopora,29,7556.0,602.1,495.67,1024.62,111.6,
Plot18_2018_IMAGE.tif,33,Region,2018-01-01,Pocillopora,47,7648.1,801.1,95.74,175.17,47.4,
Plot18_2018_IMAGE.tif,808,Region,2018-01-01,Pocillopora,600,3839.8,1356.6,175.47,364.09,74.9,
Plot18_2018_IMAGE.tif,127,Region,2018-01-01,Pocillopora,653,3820.4,1485.9,24.88,52.69,22.5,
Plot18_2018_IMAGE.tif,809,Region,2018-01-01,Pocillopora,594,7265.1,157.5,146.96,327.42,62.7,
Plot18_2018_IMAGE.tif,1,Region,2018-01-01,Pocillopora,595,7182.1,276.9,80.12,168.63,48.4,
Plot18_2018_IMAGE.tif,810,Region,2018-01-01,Pocillopora,10,5715.8,346.0,41.17,90.7,29.0,
