Image name,TagLab Id,TagLab Type,TagLab Date,TagLab Class name,TagLab Genet Id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
Plot18_2020_IMAGE.tif,228,Region,2020-01-01,Pocillopora,604,3873.1,2818.1,88.08,180.08,48.8,
Plot18_2020_IMAGE.tif,231,Region,2020-01-01,Pocillopora,995,2181.5,2791.2,3.89,5.84,10.9,
Plot18_2020_IMAGE.tif,233,Region,2020-01-01,Pocillopora_dead,291,1403.1,2825.1,17.77,44.79,19.5,
Plot18_2020_IMAGE.tif,234,Region,2020-01-01,Pocillopora,996,4681.4,2931.3,267.61,467.63,70.4,
Plot18_2020_IMAGE.tif,235,Region,2020-01-01,Pocillopora,700,2283.1,2929.2,134.1,219.53,55.7,
Plot18_2020_IMAGE.tif,237,Region,2020-01-01,Pocillopora,228,3425.9,2946.4,99.01,160.43,48.7,
Plot18_2020_IMAGE.tif,239,Region,2020-01-01,Pocillopora,228,3617.4,3026.5,150.81,276.33,80.2,
Plot18_2020_IMAGE.tif,240,Region,2020-01-01,Pocillopora,286,3330.4,3132.1,736.31,1526.55,212.0,
Plot18_2020_IMAGE.tif,241,Region,2020-01-01,Pocillopora_dead,833,370.6,2934.6,15.4,25.41,20.7,
Plot18_2020_IMAGE.tif,242,Region,2020-01-01,Pocillopora_dead,997,3607.9,2951.4,45.83,75.3,34.2,
Plot18_2020_IMAGE.tif,243,Region,2020-01-01,Pocillopora,222,6366.4,2956.5,2.74,3.48,8.6,
Plot18_2020_IMAGE.tif,244,Region,2020-01-01,Pocillopora,234,5752.2,3139.5,330.38,612.4,99.4,
Plot18_2020_IMAGE.tif,245,Region,2020-01-01,Pocillopora,172,755.1,3036.5,34.04,75.25,29.6,
Plot18_2020_IMAGE.tif,246,Region,2020-01-01,Pocillopora_dead,291,1422.5,3006.0,2.71,5.72,8.2,
Plot18_2020_IMAGE.tif,248,Region,2020-01-01,Pocillopora,237,4884.6,3113.2,142.74,224.45,65.3,
Plot18_2020_IMAGE.tif,249,Region,2020-01-01,Pocillopora_dead,998,3461.4,3058.3,25.77,44.97,24.8,
Plot18_2020_IMAGE.tif,250,Region,2020-01-01,Pocillopora,240,2327.7,3167.6,184.67,342.86,66.9,
Plot18_2020_IMAGE.tif,251,Region,2020-01-01,Pocillopora,999,166.2,3049.1,4.62,9.95,9.0,
