Time period,Genet,Blob1,Blob2,Area1,Area2,Class,Action,Split\Fuse
2018-2019,775,651,-1,11.39327656,0,Pocillopora_dead,dead,none
2018-2019,776,654,-1,17.23210862,0,Pocillopora_dead,dead,none
2018-2019,777,657,-1,40.10753285,0,Pocillopora_dead,dead,none
2018-2019,779,659,-1,34.01541812,0,Pocillopora_dead,dead,none
2018-2019,780,661,-1,38.49452216,0,Pocillopora_dead,dead,none
2018-2019,341,662,-1,171.552351,0,Pocillopora,dead,none
2018-2019,781,664,-1,4.376902266,0,Pocillopora_dead,dead,none
2018-2019,345,670,-1,39.62762884,0,Pocillopora,dead,none
2018-2019,783,671,-1,9.531426762,0,Pocillopora,dead,none
2018-2019,784,673,-1,34.29091857,0,Pocillopora,dead,none
2018-2019,564,675,-1,244.6266229,0,Pocillopora,dead,none
2018-2019,346,678,-1,54.76682277,0,Pocillopora,dead,none
2018-2019,347,680,-1,590.1130708,0,Pocillopora,dead,none
2018-2019,349,682,-1,469.6393914,0,Pocillopora,dead,none
2018-2019,788,686,-1,11.60212367,0,Pocillopora,dead,none
2018-2019,554,689,-1,135.7683978,0,Pocillopora,dead,none
2018-2019,351,690,-1,131.4448182,0,Pocillopora,dead,none
2018-2019,793,696,-1,110.129082,0,Pocillopora_dead,dead,none
2018-2019,794,697,-1,68.57739357,0,Pocillopora,dead,none
2018-2019,795,700,-1,132.2535453,0,Pocillopora_dead,dead,none
2018-2019,796,704,-1,20.9869131,0,Pocillopora_dead,dead,none
2018-2019,797,706,-1,47.67046448,0,Pocillopora_dead,dead,none
2018-2019,357,707,-1,273.6785894,0,Pocillopora,dead,none
2018-2019,798,708,-1,112.8129896,0,Pocillopora_dead,dead,none
2018-2019,799,709,-1,16.71221261,0,Pocillopora,dead,none
2018-2019,800,711,-1,171.7123191,0,Pocillopora,dead,none
2018-2019,355,713,-1,320.4336814,0,Pocillopora,dead,none
2018-2019,353,714,-1,512.5508078,0,Pocillopora,dead,none
2018-2019,553,720,-1,185.971689,0,Pocillopora,dead,none
2018-2019,803,722,-1,31.1848732,0,Pocillopora_dead,dead,none
2018-2019,804,725,-1,63.86722464,0,Pocillopora,dead,none
2018-2019,567,726,-1,257.9928381,0,Pocillopora,dead,none
2018-2019,370,730,-1,48.07927159,0,Pocillopora,dead,none
2018-2019,365,734,-1,224.7106067,0,Pocillopora,dead,none
2018-2019,568,735,-1,57.77510991,0,Pocillopora,dead,none
2018-2019,808,738,-1,42.8847551,0,Pocillopora_dead,dead,none
2018-2019,810,741,-1,36.4993657,0,Pocillopora_dead,dead,none
2018-2019,384,744,-1,106.0587851,0,Pocillopora,dead,none
2018-2019,367,748,-1,31.84696299,0,Pocillopora,dead,none
2018-2019,812,750,-1,22.15112467,0,Pocillopora,dead,none
2018-2019,374,751,-1,698.4336257,0,Pocillopora,dead,none
2018-2019,376,752,-1,46.9372778,0,Pocillopora,dead,none
2018-2019,377,753,-1,578.5509391,0,Pocillopora,dead,none
2018-2019,813,756,-1,14.2415957,0,Pocillopora_dead,dead,none
2018-2019,376,760,-1,341.0340052,0,Pocillopora,dead,none
2018-2019,814,762,-1,24.55508825,0,Pocillopora_dead,dead,none
2018-2019,387,767,-1,152.7338931,0,Pocillopora,dead,none
2018-2019,816,768,-1,29.2030474,0,Pocillopora,dead,none
2018-2019,817,769,-1,199.3023558,0,Pocillopora_dead,dead,none
2018-2019,820,780,-1,19.80048375,0,Pocillopora,dead,none
2018-2019,821,789,-1,6.865293402,0,Pocillopora_dead,dead,none
2018-2019,142,799,-1,81.66366482,0,Acropora,dead,none
2018-2019,824,800,-1,19.27614419,0,Acropora,dead,none
2018-2019,581,801,-1,81.9258346,0,Acropora,dead,none
2018-2019,582,802,-1,264.3871146,0,Acropora,dead,none
2018-2019,583,804,-1,32.87342433,0,Acropora,dead,none
2018-2019,826,805,-1,5.652202723,0,Acropora,dead,none
2018-2019,585,806,-1,277.7755477,0,Acropora,dead,none
2018-2019,827,807,-1,43.89344222,0,Acropora,dead,none
2018-2019,828,808,-1,6.678664067,0,Acropora,dead,none
2018-2019,588,809,-1,429.2785758,0,Acropora,dead,none
2018-2019,584,810,-1,249.8700185,0,Acropora,dead,none
2018-2019,591,811,-1,274.1984854,0,Acropora,dead,none
2018-2019,589,812,-1,1008.038362,0,Acropora,dead,none
2018-2019,596,813,-1,400.799828,0,Acropora,dead,none
2018-2019,829,814,-1,63.12959441,0,Acropora,dead,none
2018-2019,830,816,-1,99.55786322,0,Acropora,dead,none
2018-2019,586,817,-1,141.3539472,0,Acropora,dead,none
2018-2019,587,818,-1,218.6807017,0,Acropora,dead,none
2018-2019,594,819,-1,177.8666436,0,Acropora,dead,none
2018-2019,595,820,-1,40.60965463,0,Acropora,dead,none
2018-2019,831,822,-1,39.34324128,0,Acropora,dead,none
2018-2019,603,824,-1,187.971289,0,Acropora,dead,none
2018-2019,460,826,-1,168.3485475,0,Acropora,dead,none
2018-2019,602,827,-1,333.6043802,0,Acropora,dead,none
2018-2019,601,829,-1,76.60245499,0,Acropora,dead,none
2018-2019,833,830,-1,26.52802693,0,Acropora,dead,none
2018-2019,329,831,-1,324.9705517,0,Acropora,dead,none
2018-2019,599,832,-1,360.0790845,0,Acropora,dead,none
2018-2019,398,834,-1,64.02274908,0,Acropora,dead,none
2018-2019,834,835,-1,10.59343655,0,Acropora,dead,none
2018-2019,50,1,1,805.5721947,945.0243001,Pocillopora,grow,none
2018-2019,47,6,5,247.0616914,297.6826768,Pocillopora,grow,none
2018-2019,8,8,8,70.43924337,105.9654704,Pocillopora,grow,none
2018-2019,14,18,13,122.9487399,144.8865739,Pocillopora,grow,none
2018-2019,615,19,12,83.30778039,651.6474287,Pocillopora_dead,grow,none
2018-2019,17,20,15,189.0199681,245.83527,Pocillopora,grow,none
2018-2019,274,24,17,317.3631845,406.8030716,Pocillopora,grow,none
2018-2019,31,31,22,63.42286908,79.7840408,Pocillopora,grow,none
2018-2019,618,32,24,24.93723403,66.11122022,Pocillopora_dead,grow,none
2018-2019,619,33,21,50.37214628,108.7204749,Pocillopora_dead,grow,none
2018-2019,30,35,27,166.9754888,193.3391042,Pocillopora,grow,none
2018-2019,35,37,30,12.13535034,14.11273259,Pocillopora,grow,none
2018-2019,42,42,35,25.6304287,38.93443417,Pocillopora,grow,none
2018-2019,22,43,34,125.0283239,137.2169969,Pocillopora,grow,none
2018-2019,43,44,37,143.6112734,204.3413478,Pocillopora,grow,none
2018-2019,44,47,36,73.99853141,110.0935335,Pocillopora,grow,none
2018-2019,338,48,38,684.0365055,780.6082994,Pocillopora,grow,none
2018-2019,412,53,44,543.9089797,542.056017,Pocillopora,same,none
2018-2019,413,55,45,247.43495,322.1222326,Pocillopora,grow,fuse
2018-2019,413,59,45,32.94007766,322.1222326,Pocillopora,grow,fuse
2018-2019,622,60,51,107.4585051,177.7688853,Pocillopora,grow,none
2018-2019,414,63,49,295.9096981,334.7241562,Pocillopora,grow,none
2018-2019,623,65,52,137.825764,225.7948343,Pocillopora,grow,none
2018-2019,53,66,53,143.7890157,171.8367386,Pocillopora,grow,none
2018-2019,59,76,63,176.2802942,223.7952342,Pocillopora,grow,none
2018-2019,58,77,67,92.07491559,104.2547015,Pocillopora,grow,none
2018-2019,405,79,65,222.7332244,260.4856728,Pocillopora,grow,none
2018-2019,627,80,59,38.03683594,84.28091907,Pocillopora_dead,grow,none
2018-2019,12,84,68,18.99175663,31.28707498,Pocillopora,grow,none
2018-2019,342,85,72,138.105708,163.0207243,Pocillopora,grow,none
2018-2019,362,86,73,267.2221031,289.3287922,Pocillopora,grow,none
2018-2019,415,88,74,209.1670492,261.5876746,Pocillopora,grow,none
2018-2019,453,94,76,378.9286473,408.1405819,Pocillopora,grow,none
2018-2019,633,97,80,31.08711498,78.40653856,Pocillopora_dead,grow,none
2018-2019,634,99,78,105.0234366,221.6045613,Pocillopora_dead,grow,none
2018-2019,71,102,82,126.2458582,154.0625162,Pocillopora,grow,none
2018-2019,77,118,86,69.24392691,277.402289,Pocillopora_dead,grow,none
2018-2019,403,119,98,115.6213167,170.5658817,Pocillopora,grow,none
2018-2019,79,124,102,115.1502998,153.0227242,Pocillopora,grow,none
2018-2019,82,125,105,486.7559675,538.7055761,Pocillopora,grow,none
2018-2019,80,128,104,196.1874233,234.4553241,Pocillopora,grow,none
2018-2019,407,130,107,81.68588259,96.87839919,Pocillopora,grow,none
2018-2019,426,134,111,106.969714,141.5139152,Pocillopora,grow,none
2018-2019,0,139,113,67.23543978,87.09813332,Pocillopora,grow,none
2018-2019,645,146,121,85.10297685,117.3276421,Pocillopora_dead,grow,none
2018-2019,91,150,125,249.9766638,309.3247924,Pocillopora,grow,none
2018-2019,94,153,101,9.304805426,466.7155318,Pocillopora_dead,grow,none
2018-2019,86,156,118,126.3658342,291.5239087,Pocillopora_dead,grow,fuse
2018-2019,97,158,130,242.6092486,275.1849548,Pocillopora,grow,none
2018-2019,93,161,134,68.32411091,123.6286039,Pocillopora_dead,grow,none
2018-2019,98,163,131,61.92539084,75.05165408,Pocillopora,grow,none
2018-2019,428,165,132,126.6013426,157.2085536,Pocillopora,grow,none
2018-2019,104,166,136,53.93587787,76.58912432,Pocillopora,grow,none
2018-2019,86,171,118,43.78679688,291.5239087,Pocillopora_dead,grow,fuse
2018-2019,108,176,141,100.6420908,167.0999083,Pocillopora,grow,fuse
2018-2019,106,178,145,80.91270392,99.91779122,Pocillopora,grow,none
2018-2019,109,180,148,115.248058,152.6894575,Pocillopora,grow,none
2018-2019,452,181,147,215.1347444,255.0156559,Pocillopora,grow,none
2018-2019,653,182,149,54.8334761,85.67175197,Pocillopora,grow,none
2018-2019,110,183,150,89.28436267,137.3014245,Pocillopora,grow,none
2018-2019,111,184,153,131.0760031,157.4174007,Pocillopora,grow,none
2018-2019,657,188,138,61.03223617,740.8651381,Pocillopora_dead,grow,none
2018-2019,117,191,155,133.2711196,172.6721271,Pocillopora,grow,none
2018-2019,437,193,159,170.6280915,198.3381042,Pocillopora,grow,none
2018-2019,123,194,156,198.9957504,270.2259467,Pocillopora,grow,none
2018-2019,106,195,158,34.84636302,56.97082635,Pocillopora,grow,none
2018-2019,121,197,120,64.67595176,845.0309685,Pocillopora_dead,grow,none
2018-2019,122,198,160,135.3418165,155.9110353,Pocillopora,grow,none
2018-2019,659,199,157,62.19644773,93.87011205,Pocillopora,grow,none
2018-2019,409,202,165,249.5411954,278.2687823,Pocillopora,grow,none
2018-2019,108,205,141,2.839432028,167.0999083,Pocillopora,grow,fuse
2018-2019,126,208,168,173.9252097,208.269451,Pocillopora,grow,none
2018-2019,455,216,174,152.4139571,194.4677673,Pocillopora,grow,none
2018-2019,122,217,180,122.8954172,129.867356,Pocillopora,grow,none
2018-2019,145,218,164,76.89572966,750.7165008,Pocillopora_dead,grow,none
2018-2019,664,220,179,15.97902594,35.55288836,Pocillopora,grow,none
2018-2019,665,221,181,57.47294813,63.75169219,Pocillopora,grow,none
2018-2019,666,225,154,40.52078352,707.8939555,Pocillopora_dead,grow,none
2018-2019,126,227,185,134.5997427,156.7419802,Pocillopora,grow,none
2018-2019,138,229,186,127.5922555,142.6070299,Pocillopora,grow,none
2018-2019,137,231,187,117.2476581,146.3529472,Pocillopora,grow,none
2018-2019,125,233,190,177.9866196,250.7720603,Pocillopora,grow,none
2018-2019,459,242,205,133.8487818,147.3705215,Pocillopora,grow,none
2018-2019,149,248,207,132.0358111,145.1931792,Pocillopora,grow,none
2018-2019,126,249,206,67.46650467,100.5887681,Pocillopora,grow,none
2018-2019,136,252,211,320.6203108,416.5211277,Pocillopora,grow,none
2018-2019,147,260,218,96.80285875,113.8572251,Pocillopora,grow,none
2018-2019,150,262,208,128.1921355,227.9410716,Pocillopora,grow,none
2018-2019,154,264,221,24.75504825,60.41458194,Pocillopora,grow,none
2018-2019,674,266,222,123.0998208,203.7947905,Pocillopora,grow,none
2018-2019,675,268,184,6.447599176,516.9854763,Pocillopora_dead,grow,none
2018-2019,155,271,226,40.49856574,56.29984945,Pocillopora,grow,none
2018-2019,677,273,229,63.15625574,211.0244554,Pocillopora,grow,fuse
2018-2019,155,274,228,18.95176463,25.58599314,Pocillopora,grow,none
2018-2019,167,277,230,300.1177452,336.66599,Pocillopora,grow,none
2018-2019,439,278,231,344.1667119,470.9546838,Pocillopora,grow,none
2018-2019,677,283,229,154.3868958,211.0244554,Pocillopora,grow,fuse
2018-2019,451,284,238,481.2770635,611.8020657,Pocillopora,grow,none
2018-2019,158,287,240,45.90192935,71.05245404,Pocillopora,grow,none
2018-2019,683,293,247,34.03319234,67.15101223,Pocillopora,grow,none
2018-2019,161,294,250,122.077803,159.3459038,Pocillopora,grow,none
2018-2019,168,301,256,51.33195429,108.8537815,Pocillopora,grow,none
2018-2019,685,302,257,29.62962874,73.30978029,Pocillopora,grow,none
2018-2019,166,308,263,435.1040772,489.9953196,Pocillopora,grow,none
2018-2019,173,311,266,359.7724792,413.9749704,Pocillopora,grow,none
2018-2019,469,313,265,85.86726841,127.9655142,Pocillopora,grow,none
2018-2019,175,315,270,230.2828254,302.9749515,Pocillopora,grow,none
2018-2019,170,317,267,68.6751518,229.6562841,Pocillopora_dead,grow,none
2018-2019,465,320,276,118.238571,160.4079136,Pocillopora,grow,none
2018-2019,482,321,278,258.4416373,321.7667481,Pocillopora,grow,none
2018-2019,177,322,279,209.189267,246.0307865,Pocillopora,grow,none
2018-2019,178,324,284,168.2863377,195.8630437,Pocillopora,grow,none
2018-2019,472,327,282,157.0663598,190.2419459,Pocillopora,grow,none
2018-2019,165,333,289,141.376165,167.8864177,Pocillopora,grow,none
2018-2019,181,336,295,226.336948,272.9720641,Pocillopora,grow,none
2018-2019,184,338,297,300.4687861,324.9305597,Pocillopora,grow,none
2018-2019,186,340,302,75.07387186,132.4001827,Pocillopora,grow,none
2018-2019,188,343,304,59.64584682,68.64404691,Pocillopora,grow,none
2018-2019,695,346,305,23.77746602,34.24203945,Pocillopora_dead,grow,none
2018-2019,696,350,286,87.47139199,1318.260753,Pocillopora_dead,grow,fuse
2018-2019,696,355,286,78.33544167,1318.260753,Pocillopora_dead,grow,fuse
2018-2019,193,356,314,170.7347368,204.4968723,Pocillopora,grow,none
2018-2019,195,357,315,87.73356177,149.0368548,Pocillopora,grow,none
2018-2019,490,358,318,37.54360126,130.1428564,Pocillopora,grow,fuse
2018-2019,483,359,317,353.1782426,420.8935864,Pocillopora,grow,none
2018-2019,208,360,316,262.2231031,317.9763952,Pocillopora,grow,none
2018-2019,490,364,318,48.57694982,130.1428564,Pocillopora,grow,fuse
2018-2019,199,365,321,77.90441678,105.8899299,Pocillopora,grow,none
2018-2019,201,369,326,257.2018852,373.3564286,Pocillopora,grow,none
2018-2019,467,372,330,46.7373178,75.18940431,Pocillopora,grow,none
2018-2019,207,373,307,77.33564166,853.0693605,Pocillopora_dead,grow,none
2018-2019,174,375,331,327.5478139,395.9785702,Pocillopora,grow,none
2018-2019,204,376,328,168.5707252,240.6407535,Pocillopora,grow,none
2018-2019,190,378,333,135.3906956,158.1728051,Pocillopora,grow,none
2018-2019,205,380,334,100.0777592,115.7768412,Pocillopora,grow,none
2018-2019,700,381,337,13.02850502,25.97258248,Pocillopora_dead,grow,none
2018-2019,701,384,335,11.92205967,55.77995345,Pocillopora_dead,grow,none
2018-2019,210,386,340,102.9127477,124.8194768,Pocillopora,grow,none
2018-2019,480,389,345,166.7844159,209.1626056,Pocillopora,grow,none
2018-2019,214,390,342,208.8071212,254.8512443,Pocillopora,grow,none
2018-2019,491,391,346,145.4997846,195.8630437,Pocillopora,grow,none
2018-2019,190,393,351,227.2034414,301.6907639,Pocillopora,grow,none
2018-2019,215,396,352,90.15974312,132.026924,Pocillopora,grow,none
2018-2019,703,397,339,12.0198179,83.73880528,Pocillopora_dead,grow,none
2018-2019,478,398,354,125.9125915,174.6895013,Pocillopora,grow,none
2018-2019,221,406,361,170.7613982,218.7295809,Pocillopora,grow,none
2018-2019,705,407,356,52.20289119,837.4547062,Pocillopora_dead,grow,none
2018-2019,225,410,371,44.25781378,133.106708,Pocillopora_dead,grow,none
2018-2019,223,412,366,137.1014645,183.8521129,Pocillopora,grow,none
2018-2019,226,414,374,165.9445839,180.341704,Pocillopora,grow,none
2018-2019,227,417,372,185.6384223,245.2664949,Pocillopora,grow,none
2018-2019,229,418,373,287.2447647,362.2297654,Pocillopora,grow,none
2018-2019,710,429,728,51.78075341,471.6389914,Pocillopora_dead,grow,none
2018-2019,500,431,384,362.7407743,388.4645177,Pocillopora,grow,none
2018-2019,711,432,382,56.06878456,174.2451457,Pocillopora_dead,grow,none
2018-2019,238,434,386,239.4454371,283.6499282,Pocillopora,grow,none
2018-2019,712,437,390,176.4846978,188.9133228,Pocillopora,grow,none
2018-2019,498,439,388,351.2675137,427.6611216,Pocillopora,grow,none
2018-2019,714,444,399,50.15885561,67.47983534,Pocillopora,grow,none
2018-2019,243,445,401,132.0980209,166.5089154,Pocillopora,grow,none
2018-2019,242,448,404,139.4609925,186.7048756,Pocillopora,grow,none
2018-2019,535,452,410,155.3067118,191.7571984,Pocillopora,grow,none
2018-2019,224,454,400,11.06000989,121.0602288,Pocillopora_dead,grow,none
2018-2019,248,456,412,292.2126598,338.9322034,Pocillopora,grow,none
2018-2019,720,458,413,71.8478505,86.52047109,Pocillopora,grow,none
2018-2019,245,465,418,278.2998872,342.8247581,Pocillopora,grow,none
2018-2019,501,468,421,144.4333312,170.2503893,Pocillopora,grow,none
2018-2019,254,469,425,75.8203892,94.6255165,Pocillopora,grow,none
2018-2019,522,471,424,332.0402487,376.7379744,Pocillopora,grow,none
2018-2019,255,473,423,296.2562954,356.3864898,Pocillopora,grow,none
2018-2019,253,481,431,81.58812437,114.9992189,Pocillopora,grow,none
2018-2019,537,483,430,332.386846,389.1932608,Pocillopora,grow,none
2018-2019,527,486,437,275.642641,298.2781132,Pocillopora,grow,none
2018-2019,257,488,436,38.24568305,58.49496592,Pocillopora,grow,none
2018-2019,528,494,435,61.10777661,88.64004711,Pocillopora,grow,none
2018-2019,250,495,441,79.06862835,130.7427364,Pocillopora,grow,none
2018-2019,284,502,426,19.31613619,338.6389287,Pocillopora_dead,grow,none
2018-2019,732,503,451,96.66955208,118.8873301,Pocillopora,grow,none
2018-2019,734,505,449,35.84616303,106.8053024,Pocillopora,grow,none
2018-2019,528,513,454,63.78279708,87.32475465,Pocillopora,grow,none
2018-2019,505,518,462,285.6050926,327.3167491,Pocillopora,grow,none
2018-2019,737,519,452,19.44499931,598.7691171,Pocillopora_dead,grow,none
2018-2019,270,528,466,115.807946,138.2301276,Pocillopora,grow,none
2018-2019,275,534,474,91.23952713,130.6894138,Pocillopora,grow,none
2018-2019,531,536,477,186.7048756,217.0987959,Pocillopora,grow,none
2018-2019,741,540,478,48.42586893,51.97626985,Pocillopora_dead,grow,none
2018-2019,541,545,482,78.31322389,84.16983018,Pocillopora,grow,none
2018-2019,281,547,486,303.0282741,350.9298035,Pocillopora,grow,none
2018-2019,743,548,488,31.21153453,49.92334717,Pocillopora_dead,grow,none
2018-2019,746,553,490,16.52558328,38.43231238,Pocillopora,grow,none
2018-2019,747,554,491,52.13623785,62.8407633,Pocillopora_dead,grow,none
2018-2019,748,556,493,22.36441533,51.2608574,Pocillopora,grow,none
2018-2019,507,557,495,207.1852234,285.5962055,Pocillopora,grow,none
2018-2019,289,558,496,264.6670586,369.6282855,Pocillopora,grow,none
2018-2019,575,560,497,543.7934472,597.320518,Pocillopora,grow,none
2018-2019,749,562,498,71.69676961,176.6802142,Pocillopora_dead,grow,none
2018-2019,293,563,501,160.6834141,200.839826,Pocillopora,grow,none
2018-2019,750,566,502,43.63127244,59.21037837,Pocillopora,grow,none
2018-2019,289,569,506,34.1176199,36.53491414,Pocillopora,grow,none
2018-2019,579,573,511,553.5426082,660.0990715,Pocillopora,grow,none
2018-2019,546,575,514,430.3894647,466.9288224,Pocillopora,grow,none
2018-2019,297,578,516,370.6769646,450.5543201,Pocillopora,grow,none
2018-2019,302,579,503,78.61094212,413.8638815,Pocillopora_dead,grow,none
2018-2019,580,581,517,234.7752601,272.1677805,Pocillopora,grow,none
2018-2019,306,587,521,238.8500006,327.0812406,Pocillopora,grow,none
2018-2019,304,588,523,127.8544253,229.5585259,Pocillopora,grow,none
2018-2019,303,594,529,253.2293465,315.9234725,Pocillopora,grow,none
2018-2019,760,597,530,34.07318434,37.3303106,Pocillopora_dead,grow,none
2018-2019,577,598,535,142.0471419,186.4826979,Pocillopora,grow,none
2018-2019,309,599,536,214.5437515,266.0001253,Pocillopora,grow,none
2018-2019,761,600,525,19.29391842,371.3301673,Pocillopora_dead,grow,none
2018-2019,576,601,538,166.4378186,205.0389861,Pocillopora,grow,none
2018-2019,311,605,540,69.73271803,93.27023204,Pocillopora,grow,none
2018-2019,579,607,544,61.86318106,67.51094023,Pocillopora,grow,none
2018-2019,307,610,546,302.779435,390.9840137,Pocillopora,grow,none
2018-2019,570,611,549,299.2379212,333.4310816,Pocillopora,grow,none
2018-2019,306,612,550,98.77579743,141.7005445,Pocillopora,grow,none
2018-2019,315,616,548,269.0350738,362.6385725,Pocillopora,grow,none
2018-2019,557,617,552,228.2876689,309.729156,Pocillopora,grow,none
2018-2019,767,619,553,48.74580493,66.37783355,Pocillopora_dead,grow,none
2018-2019,319,622,558,234.646397,350.3388106,Pocillopora,grow,none
2018-2019,320,623,562,93.59016805,106.569794,Pocillopora,grow,none
2018-2019,570,626,561,299.6422848,391.2461835,Pocillopora,grow,none
2018-2019,323,628,565,90.81738935,120.1404128,Pocillopora,grow,none
2018-2019,571,631,564,118.878443,208.829339,Pocillopora,grow,none
2018-2019,328,634,569,141.7316494,176.7913031,Pocillopora,grow,none
2018-2019,326,639,575,312.5330396,474.2518021,Pocillopora,grow,fuse
2018-2019,772,641,576,59.47254815,109.0359673,Pocillopora_dead,grow,none
2018-2019,331,645,578,56.48203523,70.72363093,Pocillopora,grow,none
2018-2019,332,647,582,86.40049509,132.7912156,Pocillopora,grow,none
2018-2019,555,648,581,323.4641863,424.3817776,Pocillopora,grow,none
2018-2019,326,650,575,107.7340055,474.2518021,Pocillopora,grow,fuse
2018-2019,334,652,591,334.2931313,386.3849336,Pocillopora,grow,none
2018-2019,778,658,590,37.81465816,65.99124422,Pocillopora_dead,grow,none
2018-2019,574,660,585,567.3487355,739.9986447,Pocillopora,grow,none
2018-2019,343,667,597,48.05705381,70.60809848,Pocillopora,grow,none
2018-2019,782,668,594,29.02086162,280.8860366,Pocillopora_dead,grow,none
2018-2019,339,672,600,134.2042662,173.3253297,Pocillopora,grow,none
2018-2019,785,674,588,69.09284602,140.6651961,Pocillopora_dead,grow,none
2018-2019,786,679,604,26.63022871,75.37159009,Pocillopora_dead,grow,none
2018-2019,787,683,614,60.53011438,185.6028739,Pocillopora_dead,grow,none
2018-2019,350,684,615,217.5342644,272.0789094,Pocillopora,grow,none
2018-2019,337,685,612,135.7950591,152.0406984,Pocillopora,grow,none
2018-2019,355,688,617,39.18771684,175.0538729,Pocillopora,grow,fuse
2018-2019,790,691,619,12.52193968,22.74656112,Pocillopora,grow,none
2018-2019,352,694,628,220.8536004,265.8579315,Pocillopora,grow,none
2018-2019,349,701,626,173.0498293,193.4857415,Pocillopora,grow,none
2018-2019,355,702,617,72.71434384,175.0538729,Pocillopora,grow,fuse
2018-2019,556,703,630,68.92843447,98.5891681,Pocillopora,grow,none
2018-2019,358,705,632,41.11177641,57.81065836,Pocillopora,grow,none
2018-2019,565,710,636,177.9288533,231.167093,Pocillopora,grow,none
2018-2019,566,712,637,373.942978,446.7906285,Pocillopora,grow,none
2018-2019,801,716,633,39.3210235,196.8317389,Pocillopora_dead,grow,none
2018-2019,355,717,617,16.88995484,175.0538729,Pocillopora,grow,fuse
2018-2019,802,718,644,24.44844291,49.59896761,Pocillopora,grow,none
2018-2019,364,719,642,272.2699823,319.5316396,Pocillopora,grow,none
2018-2019,366,721,645,59.67250815,87.6802391,Pocillopora,grow,none
2018-2019,551,723,646,129.6451782,169.5394204,Pocillopora,grow,none
2018-2019,805,727,651,18.27190063,34.44199946,Pocillopora,grow,none
2018-2019,560,728,656,143.2780068,152.5605944,Pocillopora,grow,none
2018-2019,806,729,653,52.6116983,64.56930642,Pocillopora,grow,none
2018-2019,807,732,654,27.51893983,59.95245216,Pocillopora,grow,none
2018-2019,394,736,660,46.43959958,65.35581576,Pocillopora,grow,none
2018-2019,372,737,662,25.66597715,32.59792388,Pocillopora,grow,none
2018-2019,369,739,663,94.2655885,103.6681521,Pocillopora,grow,none
2018-2019,809,740,647,40.59188041,127.1079079,Pocillopora_dead,grow,none
2018-2019,553,742,665,227.1323445,302.5839186,Pocillopora,grow,none
2018-2019,811,743,667,33.84656301,36.37050259,Pocillopora,grow,none
2018-2019,375,745,668,130.1250822,160.6078736,Pocillopora,grow,none
2018-2019,369,746,670,281.3303921,317.438725,Pocillopora,grow,none
2018-2019,568,747,664,85.92503464,177.4933849,Pocillopora,grow,none
2018-2019,392,749,672,94.13672539,153.6492655,Pocillopora,grow,none
2018-2019,393,755,678,117.3720776,173.583056,Pocillopora,grow,none
2018-2019,380,757,679,61.46326106,493.030268,Pocillopora_dead,grow,none
2018-2019,378,758,680,148.0326113,253.3404354,Pocillopora,grow,none
2018-2019,379,759,681,228.9986378,295.0476483,Pocillopora,grow,none
2018-2019,397,761,682,47.57270625,61.21442195,Pocillopora,grow,none
2018-2019,815,763,685,64.5915242,68.1241509,Pocillopora,grow,none
2018-2019,383,765,687,144.3222423,182.1991103,Pocillopora,grow,none
2018-2019,561,770,692,604.6568283,681.5125659,Pocillopora,grow,none
2018-2019,818,772,695,74.44288697,111.0044624,Pocillopora,grow,fuse
2018-2019,391,774,697,77.81110211,93.0347236,Pocillopora,grow,none
2018-2019,388,779,704,139.7453801,160.3812523,Pocillopora,grow,none
2018-2019,3,781,702,113.7639105,200.0666473,Pocillopora,grow,none
2018-2019,818,782,695,13.39287658,111.0044624,Pocillopora,grow,fuse
2018-2019,9,786,706,44.30669289,67.77311001,Pocillopora,grow,none
2018-2019,563,794,716,45.35092845,48.82578893,Pocillopora,grow,none
2018-2019,598,815,731,174.3606782,231.2293028,Acropora,grow,none
2018-2019,597,821,732,321.1135454,393.6723648,Acropora,grow,none
2018-2019,600,828,737,245.0931962,297.7359994,Acropora,grow,none
2018-2019,395,833,739,273.5941618,297.9270723,Acropora,grow,none
2018-2019,835,836,742,70.35037226,125.0460981,Acropora,grow,none
2018-2019,6,4,3,300.2554954,312.8974111,Pocillopora,same,none
2018-2019,52,50,33,187.931297,196.2363024,Pocillopora_dead,same,none
2018-2019,38,57,47,321.9489339,336.625998,Pocillopora,same,none
2018-2019,432,131,106,376.7646358,394.8676813,Pocillopora,same,none
2018-2019,433,175,143,224.7283809,229.9140103,Pocillopora,same,none
2018-2019,95,207,170,217.3742964,224.5506387,Pocillopora,same,none
2018-2019,133,222,183,119.4472181,116.8477381,Pocillopora,same,none
2018-2019,135,230,188,155.0534291,161.2166407,Pocillopora,same,none
2018-2019,85,297,251,417.858638,408.149469,Pocillopora,same,none
2018-2019,477,366,325,299.2290341,298.1714679,Pocillopora,same,none
2018-2019,481,392,348,315.1147454,306.9608208,Pocillopora,same,none
2018-2019,484,394,350,55.76662278,57.68179524,Pocillopora,same,none
2018-2019,492,402,357,362.594137,379.0841718,Pocillopora,same,none
2018-2019,514,411,364,194.2500331,202.3728527,Pocillopora,same,none
2018-2019,534,463,417,75.60265498,76.4513741,Pocillopora,same,none
2018-2019,253,477,427,121.5001408,118.7318056,Pocillopora,same,none
2018-2019,267,510,457,206.5231336,198.4225318,Pocillopora,same,none
2018-2019,532,521,464,99.74893611,99.1490561,Pocillopora,same,none
